"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"TH",-4.27,1.29,-3.19,0.00192,0.0302,"Endocrine","7054","tyrosine hydroxylase","down",2.71669877129645
"SEMA5A",-2.02,5.95,-3.19,0.00193,0.0302,"Endocrine","9037","semaphorin 5A","down",2.71444269099223
"JCHAIN",3.91,-1.54,3.21,0.00194,0.0303,"Non-endocrine","3512","joining chain of multimeric IgA and IgM","up",2.71219827006977
"VWA5B2",-2.25,7.29,-3.19,0.00194,0.0303,"Endocrine","90113","von Willebrand factor A domain containing 5B2","down",2.71219827006977
"PNLDC1",3.46,-0.259,3.19,0.00195,0.0305,"Non-endocrine","154197","PARN like, ribonuclease domain containing 1","up",2.70996538863748
"USP30",-1.45,5.14,-3.19,0.00195,0.0305,"Endocrine","84749","ubiquitin specific peptidase 30","down",2.70996538863748
"CLGN",-1.96,5.83,-3.19,0.00197,0.0306,"Endocrine","1047","calmegin","down",2.70553377383841
"DHX40",-1.48,6.37,-3.19,0.00197,0.0306,"Endocrine","79665","DEAH-box helicase 40","down",2.70553377383841
"ATP11C",2.32,2.35,3.18,0.00198,0.0308,"Non-endocrine","286410","ATPase phospholipid transporting 11C","up",2.70333480973847
"TRIM22",2.8,2.84,3.18,0.00199,0.0308,"Non-endocrine","10346","tripartite motif containing 22","up",2.70114692359029
"CTSH",2.49,4.98,3.18,0.00199,0.0309,"Non-endocrine","1512","cathepsin H","up",2.70114692359029
"NOSTRIN",2.38,3.23,3.18,0.002,0.0309,"Non-endocrine","115677","nitric oxide synthase trafficking","up",2.69897000433602
"MKNK1",1.91,5.22,3.18,0.002,0.0309,"Non-endocrine","8569","MAPK interacting serine/threonine kinase 1","up",2.69897000433602
"KCNK5",3.58,3.8,3.18,0.002,0.0309,"Non-endocrine","8645","potassium two pore domain channel subfamily K member 5","up",2.69897000433602
"LAMTOR2",1.66,4.04,3.18,0.00201,0.031,"Non-endocrine","28956","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2","up",2.69680394257951
"NPY1R",4.22,1.89,3.18,0.00201,0.031,"Non-endocrine","4886","neuropeptide Y receptor Y1","up",2.69680394257951
"ST8SIA1",3.32,1.58,3.18,0.00201,0.031,"Non-endocrine","6489","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","up",2.69680394257951
"BLNK",3.61,1.57,3.18,0.00202,0.0311,"Non-endocrine","29760","B cell linker","up",2.69464863055338
"SH3YL1",1.59,6.41,3.18,0.00203,0.0312,"Non-endocrine","26751","SH3 and SYLF domain containing 1","up",2.69250396208679
"TRPV4",2.9,1,3.17,0.00204,0.0314,"Non-endocrine","59341","transient receptor potential cation channel subfamily V member 4","up",2.6903698325741
"FAM136A",1.42,4.53,3.17,0.00204,0.0314,"Non-endocrine","84908","family with sequence similarity 136 member A","up",2.6903698325741
"ARHGEF19",2.41,1.67,3.17,0.00205,0.0314,"Non-endocrine","128272","Rho guanine nucleotide exchange factor 19","up",2.68824613894425
"RTN4R",3.4,-0.373,3.18,0.00205,0.0314,"Non-endocrine","65078","reticulon 4 receptor","up",2.68824613894425
"PRRG1",2.14,2.02,3.17,0.00206,0.0315,"Non-endocrine","5638","proline rich and Gla domain 1","up",2.68613277963085
"ZFP28",-1.48,3.64,-3.17,0.00207,0.0316,"Endocrine","140612","ZFP28 zinc finger protein","down",2.68402965454308
"METTL7B",3.71,-0.624,3.17,0.00207,0.0316,"Non-endocrine","196410","methyltransferase like 7B","up",2.68402965454308
"PTMA",1.42,8.93,3.17,0.00207,0.0316,"Non-endocrine","5757","prothymosin alpha","up",2.68402965454308
"BRS3",5.49,0.585,3.17,0.00207,0.0316,"Non-endocrine","680","bombesin receptor subtype 3","up",2.68402965454308
"NSG1",-3.2,4.63,-3.17,0.00209,0.0317,"Endocrine","27065","neuronal vesicle trafficking associated 1","down",2.67985371388895
"PCSK5",1.84,2.93,3.17,0.00209,0.0317,"Non-endocrine","5125","proprotein convertase subtilisin/kexin type 5","up",2.67985371388895
"SORL1",-2,8.07,-3.17,0.00209,0.0317,"Endocrine","6653","sortilin related receptor 1","down",2.67985371388895
"CBS",5.59,1.13,3.17,0.00209,0.0317,"Non-endocrine","875","cystathionine beta-synthase","up",2.67985371388895
"PITPNM1",-1.8,6.87,-3.17,0.00209,0.0317,"Endocrine","9600","phosphatidylinositol transfer protein membrane associated 1","down",2.67985371388895
"KLB",3.55,1.85,3.16,0.00211,0.0319,"Non-endocrine","152831","klotho beta","up",2.67571754470231
"ZZEF1",-1.77,6.68,-3.16,0.00211,0.0319,"Endocrine","23140","zinc finger ZZ-type and EF-hand domain containing 1","down",2.67571754470231
"BCL7A",1.39,4.15,3.16,0.00211,0.0319,"Non-endocrine","605","BAF chromatin remodeling complex subunit BCL7A","up",2.67571754470231
"PLPP7",1.99,1.15,3.16,0.00211,0.0319,"Non-endocrine","84814","phospholipid phosphatase 7 (inactive)","up",2.67571754470231
"LRRC75B",2.54,2.28,3.16,0.00212,0.0319,"Non-endocrine","388886","leucine rich repeat containing 75B","up",2.67366413907125
"SREBF1",-1.93,7.28,-3.16,0.00213,0.0321,"Endocrine","6720","sterol regulatory element binding transcription factor 1","down",2.67162039656126
"MACROD2",-1.47,2.86,-3.16,0.00214,0.0321,"Endocrine","140733","mono-ADP ribosylhydrolase 2","down",2.66958622665081
"CELSR3",-2.12,6.08,-3.16,0.00214,0.0321,"Endocrine","1951","cadherin EGF LAG seven-pass G-type receptor 3","down",2.66958622665081
"FCN1",3.57,-1.99,3.25,0.00214,0.0321,"Non-endocrine","2219","ficolin 1","up",2.66958622665081
"KIF5A",-1.73,4.97,-3.16,0.00214,0.0321,"Endocrine","3798","kinesin family member 5A","down",2.66958622665081
"IGSF3",2.06,2.94,3.16,0.00215,0.0321,"Non-endocrine","3321","immunoglobulin superfamily member 3","up",2.66756154008439
"KCNT2",-2.67,2,-3.16,0.00215,0.0321,"Endocrine","343450","potassium sodium-activated channel subfamily T member 2","down",2.66756154008439
"NFE2L1",-1.78,8.6,-3.16,0.00215,0.0321,"Endocrine","4779","nuclear factor, erythroid 2 like 1","down",2.66756154008439
"RPL10",2.03,9.94,3.15,0.00216,0.0323,"Non-endocrine","6134","ribosomal protein L10","up",2.66554624884907
"GBP1",3.39,2.96,3.15,0.00218,0.0325,"Non-endocrine","2633","guanylate binding protein 1","up",2.66154350639539
"HK1",2.38,4.33,3.15,0.00218,0.0325,"Non-endocrine","3098","hexokinase 1","up",2.66154350639539
"ZBBX",-3.38,0.0228,-3.15,0.00218,0.0325,"Endocrine","79740","zinc finger B-box domain containing","down",2.66154350639539
"SDC1",3.36,3.93,3.15,0.00219,0.0326,"Non-endocrine","6382","syndecan 1","up",2.65955588515988
"PLBD1",2.48,2.78,3.15,0.00219,0.0326,"Non-endocrine","79887","phospholipase B domain containing 1","up",2.65955588515988
"SPATS2L",1.65,5.88,3.15,0.0022,0.0326,"Non-endocrine","26010","spermatogenesis associated serine rich 2 like","up",2.65757731917779
"CA9",5.73,-0.13,3.15,0.0022,0.0326,"Non-endocrine","768","carbonic anhydrase 9","up",2.65757731917779
"RRAGD",-1.64,6.62,-3.15,0.00221,0.0328,"Endocrine","58528","Ras related GTP binding D","down",2.65560772631489
"SPEG",-1.71,5.98,-3.15,0.00222,0.0328,"Endocrine","10290","striated muscle enriched protein kinase","down",2.65364702554936
"SLC25A48",3.63,-0.634,3.15,0.00222,0.0328,"Non-endocrine","153328","solute carrier family 25 member 48","up",2.65364702554936
"EIF4EBP1",2.12,4.88,3.15,0.00222,0.0328,"Non-endocrine","1978","eukaryotic translation initiation factor 4E binding protein 1","up",2.65364702554936
"NR1H3",1.99,2.57,3.15,0.00223,0.0329,"Non-endocrine","10062","nuclear receptor subfamily 1 group H member 3","up",2.65169513695184
"AOX1",3.69,5.5,3.14,0.00223,0.0329,"Non-endocrine","316","aldehyde oxidase 1","up",2.65169513695184
"CATSPERB",4.86,0.545,3.14,0.00224,0.033,"Non-endocrine","79820","cation channel sperm associated auxiliary subunit beta","up",2.64975198166584
"SYNPO2",2.35,2.79,3.14,0.00225,0.033,"Non-endocrine","171024","synaptopodin 2","up",2.64781748188864
"ANKRD6",-1.58,4.41,-3.14,0.00225,0.033,"Endocrine","22881","ankyrin repeat domain 6","down",2.64781748188864
"SLC29A3",2.17,1.2,3.14,0.00225,0.033,"Non-endocrine","55315","solute carrier family 29 member 3","up",2.64781748188864
"GAREM1",1.71,4.45,3.14,0.00225,0.033,"Non-endocrine","64762","GRB2 associated regulator of MAPK1 subtype 1","up",2.64781748188864
"PLIN4",4.19,3.27,3.14,0.00225,0.033,"Non-endocrine","729359","perilipin 4","up",2.64781748188864
"MCL1",1.62,9.25,3.14,0.00226,0.0331,"Non-endocrine","4170","MCL1 apoptosis regulator, BCL2 family member","up",2.6458915608526
"MS4A7",5.13,-0.584,3.16,0.00226,0.033,"Non-endocrine","58475","membrane spanning 4-domains A7","up",2.6458915608526
"TCEAL6",-2.56,2.63,-3.14,0.00227,0.0332,"Endocrine","158931","transcription elongation factor A like 6","down",2.64397414280688
"ZNF423",2.38,1.18,3.14,0.00228,0.0332,"Non-endocrine","23090","zinc finger protein 423","up",2.64206515299955
"GSTP1",1.8,6.72,3.14,0.00228,0.0332,"Non-endocrine","2950","glutathione S-transferase pi 1","up",2.64206515299955
"ACSL5",2.19,1.9,3.14,0.00228,0.0332,"Non-endocrine","51703","acyl-CoA synthetase long chain family member 5","up",2.64206515299955
"GNG7",-1.49,4.58,-3.14,0.00229,0.0333,"Endocrine","2788","G protein subunit gamma 7","down",2.64016451766011
"TGFBR3",-1.77,6.91,-3.14,0.00229,0.0333,"Endocrine","7049","transforming growth factor beta receptor 3","down",2.64016451766011
"ANXA10",4.39,0.946,3.13,0.00231,0.0335,"Non-endocrine","11199","annexin A10","up",2.63638802010786
"BSN",-2.51,5.57,-3.13,0.00231,0.0335,"Endocrine","8927","bassoon presynaptic cytomatrix protein","down",2.63638802010786
"RASA4B",-4.31,1.96,-3.13,0.00233,0.0338,"Endocrine","100271927","RAS p21 protein activator 4B","down",2.63264407897398
"UTP11",1.45,4.17,3.13,0.00234,0.0339,"Non-endocrine","51118","UTP11 small subunit processome component","up",2.63078414258986
"ITGA5",1.96,4.52,3.13,0.00235,0.0339,"Non-endocrine","3678","integrin subunit alpha 5","up",2.62893213772826
"PHYHIP",-2.6,3.04,-3.13,0.00235,0.034,"Endocrine","9796","phytanoyl-CoA 2-hydroxylase interacting protein","down",2.62893213772826
"HYAL1",2.73,1.82,3.13,0.00236,0.034,"Non-endocrine","3373","hyaluronidase 1","up",2.62708799702989
"ABCG1",-1.8,5.12,-3.13,0.00236,0.034,"Endocrine","9619","ATP binding cassette subfamily G member 1","down",2.62708799702989
"TPPP",-1.86,5.81,-3.12,0.00237,0.0341,"Endocrine","11076","tubulin polymerization promoting protein","down",2.6252516539899
"FAM92B",-3.13,-0.985,-3.13,0.00237,0.034,"Endocrine","339145","family with sequence similarity 92 member B","down",2.6252516539899
"RNF183",-2.57,-0.221,-3.12,0.00238,0.0341,"Endocrine","138065","ring finger protein 183","down",2.62342304294349
"TRIM50",5.13,0.81,3.12,0.00239,0.0343,"Non-endocrine","135892","tripartite motif containing 50","up",2.62160209905186
"ILF3-DT",-1.55,5.46,-3.12,0.00239,0.0343,"Endocrine","147727","ILF3 divergent transcript","down",2.62160209905186
"PREP",1.37,4.09,3.12,0.00239,0.0343,"Non-endocrine","5550","prolyl endopeptidase","up",2.62160209905186
"PDLIM3",2.63,3.76,3.12,0.0024,0.0343,"Non-endocrine","27295","PDZ and LIM domain 3","up",2.61978875828839
"BTN3A2",2.71,2.87,3.12,0.00241,0.0344,"Non-endocrine","11118","butyrophilin subfamily 3 member A2","up",2.61798295742513
"RASSF3",2.82,4.04,3.12,0.00241,0.0344,"Non-endocrine","283349","Ras association domain family member 3","up",2.61798295742513
"C19orf48",2.73,4.15,3.12,0.00241,0.0344,"Non-endocrine","84798","chromosome 19 open reading frame 48","up",2.61798295742513
"ACTG1",1.45,10.6,3.12,0.00242,0.0344,"Non-endocrine","71","actin gamma 1","up",2.61618463401957
"SERP2",-1.61,3.4,-3.12,0.00243,0.0345,"Endocrine","387923","stress associated endoplasmic reticulum protein family member 2","down",2.61439372640169
"MAFA",-3.12,6.84,-3.12,0.00243,0.0345,"Endocrine","389692","MAF bZIP transcription factor A","down",2.61439372640169
"AKR1C1",3.53,3.94,3.12,0.00244,0.0346,"Non-endocrine","1645","aldo-keto reductase family 1 member C1","up",2.61261017366127
"ATP10B",4.88,1.45,3.12,0.00244,0.0346,"Non-endocrine","23120","ATPase phospholipid transporting 10B (putative)","up",2.61261017366127
"KLF15",4.1,2.6,3.12,0.00244,0.0346,"Non-endocrine","28999","Kruppel like factor 15","up",2.61261017366127
"DDN",-2.7,1.13,-3.11,0.00246,0.0348,"Endocrine","23109","dendrin","down",2.60906489289662
"ICAM4",-6.07,0.291,-3.4,0.00246,0.0348,"Endocrine","3386","intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)","down",2.60906489289662
"PLEKHS1",4.31,1.7,3.11,0.00246,0.0348,"Non-endocrine","79949","pleckstrin homology domain containing S1","up",2.60906489289662
"TTC8",-1.66,6.58,-3.11,0.00247,0.0348,"Endocrine","123016","tetratricopeptide repeat domain 8","down",2.60730304674033
"LGALS9",2.84,2.52,3.11,0.00247,0.0348,"Non-endocrine","3965","galectin 9","up",2.60730304674033
"SASH3",3.68,-1.58,3.12,0.00247,0.0348,"Non-endocrine","54440","SAM and SH3 domain containing 3","up",2.60730304674033
"FOLR2",3.64,-1.1,3.12,0.00248,0.0349,"Non-endocrine","2350","folate receptor beta","up",2.60554831917378
"DLG4",-1.53,6.18,-3.11,0.00249,0.035,"Endocrine","1742","discs large MAGUK scaffold protein 4","down",2.60380065290426
"DHH",3.08,-2,3.14,0.00249,0.035,"Non-endocrine","50846","desert hedgehog signaling molecule","up",2.60380065290426
"SLC45A2",-2.81,0.457,-3.11,0.0025,0.0351,"Endocrine","51151","solute carrier family 45 member 2","down",2.60205999132796
"ADGRB3",-3.56,0.881,-3.11,0.0025,0.0351,"Endocrine","577","adhesion G protein-coupled receptor B3","down",2.60205999132796
"SLITRK4",4.63,-0.339,3.11,0.00251,0.0351,"Non-endocrine","139065","SLIT and NTRK like family member 4","up",2.60032627851896
"FREM1",3.73,1.78,3.11,0.00251,0.0351,"Non-endocrine","158326","FRAS1 related extracellular matrix 1","up",2.60032627851896
"FCGR3A",5.56,-0.505,3.13,0.00251,0.0352,"Non-endocrine","2214","Fc fragment of IgG receptor IIIa","up",2.60032627851896
"ABCC6",2.73,2.49,3.11,0.00252,0.0352,"Non-endocrine","368","ATP binding cassette subfamily C member 6","up",2.59859945921846
"FFAR2",-3.24,1.6,-3.1,0.00254,0.0354,"Endocrine","2867","free fatty acid receptor 2","down",2.59516628338006
"ITGB4",2.02,3.65,3.1,0.00254,0.0354,"Non-endocrine","3691","integrin subunit beta 4","up",2.59516628338006
"KCNMA1",-1.51,7.15,-3.1,0.00258,0.036,"Endocrine","3778","potassium calcium-activated channel subfamily M alpha 1","down",2.58838029403677
"CD109",3.2,1.7,3.1,0.00259,0.0361,"Non-endocrine","135228","CD109 molecule","up",2.58670023591875
"SPAG17",3.19,-0.89,3.1,0.00259,0.0361,"Non-endocrine","200162","sperm associated antigen 17","up",2.58670023591875
"WTIP",2,1.94,3.1,0.0026,0.0361,"Non-endocrine","126374","WT1 interacting protein","up",2.58502665202918
"CEBPB",1.7,4.99,3.09,0.00262,0.0363,"Non-endocrine","1051","CCAAT enhancer binding protein beta","up",2.58169870868025
"FHL2",1.91,3.06,3.09,0.00262,0.0363,"Non-endocrine","2274","four and a half LIM domains 2","up",2.58169870868025
"MAST1",-1.92,4.18,-3.09,0.00262,0.0363,"Endocrine","22983","microtubule associated serine/threonine kinase 1","down",2.58169870868025
"MATR3",-2.54,3.29,-3.09,0.00262,0.0363,"Endocrine","9782","matrin 3","down",2.58169870868025
"OTC",4.3,-0.741,3.09,0.00264,0.0365,"Non-endocrine","5009","ornithine carbamoyltransferase","up",2.57839607313017
"PIWIL4",1.87,2.04,3.09,0.00265,0.0365,"Non-endocrine","143689","piwi like RNA-mediated gene silencing 4","up",2.57675412606319
"KCNJ15",5.68,1.86,3.09,0.00265,0.0366,"Non-endocrine","3772","potassium inwardly rectifying channel subfamily J member 15","up",2.57675412606319
"IRF8",3.26,2.21,3.09,0.00266,0.0366,"Non-endocrine","3394","interferon regulatory factor 8","up",2.57511836336893
"TMEM185A",-1.43,3.83,-3.09,0.00266,0.0366,"Endocrine","84548","transmembrane protein 185A","down",2.57511836336893
"STEAP4",3.42,4.2,3.09,0.00267,0.0367,"Non-endocrine","79689","STEAP4 metalloreductase","up",2.57348873863542
"TNFRSF11A",-1.84,5.46,-3.09,0.00267,0.0367,"Endocrine","8792","TNF receptor superfamily member 11a","down",2.57348873863542
"ZFPM1",1.56,3.91,3.08,0.00269,0.0369,"Non-endocrine","161882","zinc finger protein, FOG family member 1","up",2.57024771999759
"MYT1L",-2.26,4.96,-3.08,0.0027,0.037,"Endocrine","23040","myelin transcription factor 1 like","down",2.56863623584101
"ACSM3",3.3,3.77,3.08,0.0027,0.037,"Non-endocrine","6296","acyl-CoA synthetase medium chain family member 3","up",2.56863623584101
"SLFN13",3.22,-0.189,3.08,0.00273,0.0373,"Non-endocrine","146857","schlafen family member 13","up",2.56383735295924
"B4GALNT3",-1.59,5.66,-3.08,0.00273,0.0373,"Endocrine","283358","beta-1,4-N-acetyl-galactosaminyltransferase 3","down",2.56383735295924
"TMEM120A",1.59,4.12,3.08,0.00273,0.0373,"Non-endocrine","83862","transmembrane protein 120A","up",2.56383735295924
"HCLS1",2.18,2.09,3.08,0.00274,0.0374,"Non-endocrine","3059","hematopoietic cell-specific Lyn substrate 1","up",2.56224943717961
"BRSK1",-1.57,4.69,-3.08,0.00274,0.0374,"Endocrine","84446","BR serine/threonine kinase 1","down",2.56224943717961
"HOMER2",2.24,6.37,3.08,0.00275,0.0374,"Non-endocrine","9455","homer scaffold protein 2","up",2.56066730616974
"DCDC2",2.2,4.24,3.08,0.00276,0.0376,"Non-endocrine","51473","doublecortin domain containing 2","up",2.55909091793478
"DCX",-2.44,2.83,-3.07,0.00277,0.0376,"Endocrine","1641","doublecortin","down",2.55752023093555
"PCDHA3",-1.75,2.88,-3.07,0.00277,0.0376,"Endocrine","56145","protocadherin alpha 3","down",2.55752023093555
"SAMD3",-1.78,4.01,-3.07,0.00278,0.0378,"Endocrine","154075","sterile alpha motif domain containing 3","down",2.55595520408192
"IFITM1",2.47,3.42,3.07,0.00279,0.0379,"Non-endocrine","8519","interferon induced transmembrane protein 1","up",2.5543957967264
"STOX1",3.1,-0.161,3.07,0.00281,0.0381,"Non-endocrine","219736","storkhead box 1","up",2.55129368009492
"ARL16",-1.62,4.96,-3.07,0.00282,0.0382,"Endocrine","339231","ADP ribosylation factor like GTPase 16","down",2.54975089168064
"ARHGAP22",2.58,1.22,3.07,0.00282,0.0382,"Non-endocrine","58504","Rho GTPase activating protein 22","up",2.54975089168064
"TTBK2",-1.64,5.06,-3.07,0.00283,0.0382,"Endocrine","146057","tau tubulin kinase 2","down",2.54821356447571
"OLFML2A",3.09,3.15,3.07,0.00283,0.0382,"Non-endocrine","169611","olfactomedin like 2A","up",2.54821356447571
"PDZRN3",-1.47,5.28,-3.07,0.00283,0.0382,"Endocrine","23024","PDZ domain containing ring finger 3","down",2.54821356447571
"ITGB6",3.54,2.78,3.07,0.00283,0.0382,"Non-endocrine","3694","integrin subunit beta 6","up",2.54821356447571
"INSM1",-2.54,6.42,-3.07,0.00285,0.0383,"Endocrine","3642","INSM transcriptional repressor 1","down",2.54515513999149
"GLIS3",-1.48,6.53,-3.06,0.00286,0.0385,"Endocrine","169792","GLIS family zinc finger 3","down",2.54363396687096
"DST",-1.77,8.35,-3.06,0.00286,0.0385,"Endocrine","667","dystonin","down",2.54363396687096
"SERPINA3",5.52,3.74,3.06,0.00287,0.0385,"Non-endocrine","12","serpin family A member 3","up",2.54211810326601
"MYO10",1.74,6.46,3.06,0.00287,0.0385,"Non-endocrine","4651","myosin X","up",2.54211810326601
"APLP1",-1.67,8.36,-3.06,0.00291,0.039,"Endocrine","333","amyloid beta precursor like protein 1","down",2.53610701101409
"LEPR",-2.55,4.09,-3.06,0.00291,0.0389,"Endocrine","3953","leptin receptor","down",2.53610701101409
"OLIG1",-3.42,-0.0584,-3.06,0.00292,0.039,"Endocrine","116448","oligodendrocyte transcription factor 1","down",2.53461714855158
"LOC100505841",-3.92,-1.63,-3.08,0.00296,0.0395,"Endocrine","100505841","zinc finger protein 474-like","down",2.52870828894106
"GGT5",2.04,4.22,3.05,0.00296,0.0395,"Non-endocrine","2687","gamma-glutamyltransferase 5","up",2.52870828894106
"LOC100134391",-4.08,-0.935,-3.05,0.00297,0.0396,"Endocrine","100134391","uncharacterized LOC100134391","down",2.52724355068279
"LRRC34",-1.76,2.38,-3.05,0.00297,0.0395,"Endocrine","151827","leucine rich repeat containing 34","down",2.52724355068279
"BEND6",-2.52,2.17,-3.05,0.00297,0.0395,"Endocrine","221336","BEN domain containing 6","down",2.52724355068279
"RSKR",-1.74,1.83,-3.05,0.00298,0.0396,"Endocrine","124923","ribosomal protein S6 kinase related","down",2.52578373592374
"IRF2BPL",-1.36,6.6,-3.05,0.003,0.0398,"Endocrine","64207","interferon regulatory factor 2 binding protein like","down",2.52287874528034
"SLITRK1",3.76,0.904,3.05,0.00302,0.04,"Non-endocrine","114798","SLIT and NTRK like family member 1","up",2.51999305704285
