"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"GJB1",-28.3,3.56,-2.13,0.0358,0.713,"Non-endocrine","2705","gap junction protein beta 1","NS",1.44611697335613
"GRPEL1",11.8,5,2.13,0.0358,0.713,"None","80273","","NS",1.44611697335613
"EMP2",15,6.44,2.13,0.0359,0.713,"None","2013","epithelial membrane protein 2","NS",1.44490555142168
"STXBP4",-18.1,2.77,-2.13,0.0359,0.713,"None","252983","syntaxin binding protein 4","NS",1.44490555142168
"IFNGR1",15.7,6.36,2.13,0.0359,0.713,"None","3459","interferon gamma receptor 1","NS",1.44490555142168
"S100A7",58.7,-2.15,2.25,0.0359,0.713,"None","6278","S100 calcium binding protein A7","NS",1.44490555142168
"CNGB1",29.2,-2.02,2.15,0.036,0.713,"None","1258","cyclic nucleotide gated channel subunit beta 1","NS",1.44369749923271
"SOHLH1",21.3,-1.78,2.14,0.036,0.713,"None","402381","spermatogenesis and oogenesis specific basic helix-loop-helix 1","NS",1.44369749923271
"CCP110",12.1,5.05,2.13,0.0361,0.713,"None","9738","centriolar coiled-coil protein 110","NS",1.44249279809434
"PCDHB14",10.7,3.82,2.13,0.0362,0.713,"None","56122","protocadherin beta 14","NS",1.44129142946683
"SPTSSB",-24.9,3.48,-2.12,0.0363,0.713,"None","165679","serine palmitoyltransferase small subunit B","NS",1.44009337496389
"ARHGAP30",-20.6,1.8,-2.12,0.0363,0.713,"None","257106","Rho GTPase activating protein 30","NS",1.44009337496389
"CA2",-25.1,3.45,-2.12,0.0363,0.713,"Non-endocrine","760","carbonic anhydrase 2","NS",1.44009337496389
"RTBDN",15,2.97,2.12,0.0363,0.713,"Endocrine","83546","retbindin","NS",1.44009337496389
"DCTN1-AS1",19.2,-1.78,2.13,0.0364,0.713,"None","100189589","DCTN1 antisense RNA 1","NS",1.43889861635094
"SPNS3",-23.2,-1.3,-2.13,0.0364,0.713,"None","201305","sphingolipid transporter 3 (putative)","NS",1.43889861635094
"ELP4",-13.2,4.05,-2.12,0.0364,0.713,"None","26610","elongator acetyltransferase complex subunit 4","NS",1.43889861635094
"CBX8",-17.8,2.32,-2.12,0.0365,0.713,"None","57332","chromobox 8","NS",1.43770713554353
"C5orf38",-16.3,4.01,-2.12,0.0366,0.713,"None","153571","chromosome 5 open reading frame 38","NS",1.43651891460559
"GDPGP1",-13.7,1.26,-2.12,0.0366,0.713,"None","390637","GDP-D-glucose phosphorylase 1","NS",1.43651891460559
"LRRC66",15.9,1.47,2.12,0.0367,0.713,"None","339977","leucine rich repeat containing 66","NS",1.43533393574791
"MAF",-15.7,3.09,-2.12,0.0367,0.713,"None","4094","MAF bZIP transcription factor","NS",1.43533393574791
"PTGIR",-19,1.48,-2.12,0.0367,0.713,"None","5739","prostaglandin I2 receptor","NS",1.43533393574791
"ZNF704",-24,3.86,-2.12,0.0367,0.713,"Non-endocrine","619279","zinc finger protein 704","NS",1.43533393574791
"AGAP11",21.7,-2.33,2.14,0.0368,0.713,"None","119385","ArfGAP with GTPase domain, ankyrin repeat and PH domain 11","NS",1.43415218132648
"ICAM5",27,-0.775,2.12,0.0368,0.713,"None","7087","intercellular adhesion molecule 5","NS",1.43415218132648
"LARGE1",-11.8,3.12,-2.12,0.0368,0.713,"Non-endocrine","9215","LARGE xylosyl- and glucuronyltransferase 1","NS",1.43415218132648
"TMED7-TICAM2",20.3,-2.07,2.13,0.0369,0.713,"None","100302736","TMED7-TICAM2 readthrough","NS",1.43297363384094
"LINC01836",-33,-0.864,-2.12,0.0369,0.713,"None","107985343","long intergenic non-protein coding RNA 1836","NS",1.43297363384094
"ASPRV1",19.1,0.179,2.12,0.0369,0.713,"None","151516","aspartic peptidase retroviral like 1","NS",1.43297363384094
"CAT",-14.9,5.31,-2.12,0.037,0.713,"None","847","catalase","NS",1.43179827593301
"ADRB1",-16.8,1.41,-2.11,0.0371,0.713,"None","153","adrenoceptor beta 1","NS",1.43062609038495
"HP",24,-1.7,2.13,0.0371,0.713,"None","3240","haptoglobin","NS",1.43062609038495
"PRIM2",-11.8,1.6,-2.11,0.0371,0.713,"None","5558","DNA primase subunit 2","NS",1.43062609038495
"WIPF3",-12.7,3.1,-2.11,0.0371,0.713,"Non-endocrine","644150","WAS/WASL interacting protein family member 3","NS",1.43062609038495
"ANKRD55",30.3,-2.58,2.18,0.0371,0.713,"None","79722","ankyrin repeat domain 55","NS",1.43062609038495
"FOXA3",-15.1,3.5,-2.11,0.0372,0.713,"None","3171","forkhead box A3","NS",1.4294570601181
"VTCN1",-27.9,3.09,-2.11,0.0372,0.713,"Non-endocrine","79679","V-set domain containing T cell activation inhibitor 1","NS",1.4294570601181
"CSF2RB",-23.2,1.11,-2.11,0.0373,0.713,"None","1439","colony stimulating factor 2 receptor subunit beta","NS",1.42829116819131
"LMO1",-15.5,3.66,-2.11,0.0374,0.713,"None","4004","LIM domain only 1","NS",1.42712839779952
"ZNF236",-10.2,3.93,-2.11,0.0374,0.713,"None","7776","zinc finger protein 236","NS",1.42712839779952
"UNC5A",35.6,4.15,2.11,0.0374,0.713,"None","90249","unc-5 netrin receptor A","NS",1.42712839779952
"CMTM7",-14.4,3.1,-2.11,0.0376,0.713,"None","112616","CKLF like MARVEL transmembrane domain containing 7","NS",1.42481215507234
"CREBZF",-9.39,5.4,-2.11,0.0376,0.713,"None","58487","CREB/ATF bZIP transcription factor","NS",1.42481215507234
"TBC1D5",-11.2,5.42,-2.11,0.0376,0.713,"None","9779","TBC1 domain family member 5","NS",1.42481215507234
"CYFIP2",13.8,6.49,2.11,0.0377,0.713,"None","26999","cytoplasmic FMR1 interacting protein 2","NS",1.42365864979421
"HLA-DRA",-21.8,4.4,-2.11,0.0377,0.713,"None","3122","major histocompatibility complex, class II, DR alpha","NS",1.42365864979421
"SIK1B",29.8,3.95,2.11,0.0378,0.713,"None","102724428","salt inducible kinase 1B (putative)","NS",1.42250820016277
"ARMC12",21.2,-0.36,2.11,0.0378,0.713,"None","221481","armadillo repeat containing 12","NS",1.42250820016277
"NPIPA3",19.2,-2.43,2.12,0.0378,0.713,"None","642778","nuclear pore complex interacting protein family member A3","NS",1.42250820016277
"USB1",10.7,5,2.11,0.0379,0.713,"None","79650","U6 snRNA biogenesis phosphodiesterase 1","NS",1.42136079003193
"CERS1",18.8,1.46,2.1,0.038,0.713,"None","10715","ceramide synthase 1","NS",1.42021640338319
"GPR88",20.3,-2.48,2.12,0.0381,0.713,"None","54112","G protein-coupled receptor 88","NS",1.41907502432438
"PDZD4",11.9,5.35,2.1,0.0381,0.713,"Endocrine","57595","PDZ domain containing 4","NS",1.41907502432438
"GRIN3B",22.2,0.505,2.1,0.0382,0.713,"Endocrine","116444","glutamate ionotropic receptor NMDA type subunit 3B","NS",1.41793663708829
"GGT1",-23.6,1.33,-2.1,0.0382,0.713,"Non-endocrine","2678","gamma-glutamyltransferase 1","NS",1.41793663708829
"CHST15",-17.2,3.04,-2.1,0.0382,0.713,"Non-endocrine","51363","carbohydrate sulfotransferase 15","NS",1.41793663708829
"TCIM",-24.9,4,-2.1,0.0382,0.713,"None","56892","transcriptional and immune response regulator","NS",1.41793663708829
"LOC101059915",30,-2.54,2.17,0.0383,0.713,"None","101059915","chromosome X open reading frame 49-like","NS",1.41680122603138
"SOWAHD",-17.8,-2.31,-2.12,0.0383,0.713,"None","347454","sosondowah ankyrin repeat domain family member D","NS",1.41680122603138
"VSIG10",-11.1,3.52,-2.1,0.0383,0.713,"None","54621","V-set and immunoglobulin domain containing 10","NS",1.41680122603138
"FASTKD5",11.6,5.2,2.1,0.0383,0.713,"None","60493","FAST kinase domains 5","NS",1.41680122603138
"RIC3",9.93,5.64,2.1,0.0383,0.713,"None","79608","RIC3 acetylcholine receptor chaperone","NS",1.41680122603138
"EEF1AKMT1",-14.8,1.73,-2.1,0.0384,0.713,"None","221143","EEF1A lysine methyltransferase 1","NS",1.41566877563247
"HCST",-27.3,-1.79,-2.11,0.0385,0.713,"None","10870","hematopoietic cell signal transducer","NS",1.4145392704915
"CMTR2",-10.3,4.78,-2.1,0.0385,0.713,"None","55783","cap methyltransferase 2","NS",1.4145392704915
"RPE",-15.5,3.51,-2.1,0.0386,0.713,"None","6120","ribulose-5-phosphate-3-epimerase","NS",1.41341269532825
"LENG9",-18.6,2.68,-2.1,0.0386,0.713,"None","94059","leukocyte receptor cluster member 9","NS",1.41341269532825
"CTNS",-11.4,3.36,-2.1,0.0387,0.713,"None","1497","cystinosin, lysosomal cystine transporter","NS",1.41228903498109
"SLC4A1",23.9,-2.51,2.14,0.0387,0.713,"None","6521","solute carrier family 4 member 1 (Diego blood group)","NS",1.41228903498109
"SNX22",12,1.45,2.1,0.0387,0.713,"None","79856","sorting nexin 22","NS",1.41228903498109
"PPP1R13L",-12.8,4.3,-2.1,0.0388,0.713,"Non-endocrine","10848","protein phosphatase 1 regulatory subunit 13 like","NS",1.41116827440579
"HYAL1",-18.9,1.82,-2.1,0.0388,0.713,"Non-endocrine","3373","hyaluronidase 1","NS",1.41116827440579
"MCAM",-13.3,4.59,-2.1,0.0388,0.713,"None","4162","melanoma cell adhesion molecule","NS",1.41116827440579
"ATP6V1D",-9.52,5.99,-2.1,0.0388,0.713,"None","51382","ATPase H+ transporting V1 subunit D","NS",1.41116827440579
"C8orf76",13.8,1.66,2.1,0.0388,0.713,"None","84933","chromosome 8 open reading frame 76","NS",1.41116827440579
"JSRP1",17.3,2.88,2.09,0.039,0.713,"None","126306","junctional sarcoplasmic reticulum protein 1","NS",1.4089353929735
"HK3",21.9,-1.56,2.1,0.039,0.713,"None","3101","hexokinase 3","NS",1.4089353929735
"FAM230G",21.3,-2.53,2.13,0.0391,0.713,"None","101927859","family with sequence similarity 230 member G","NS",1.40782324260413
"COMP",34.6,2.73,2.09,0.0391,0.713,"None","1311","cartilage oligomeric matrix protein","NS",1.40782324260413
"HLA-DPA1",-19.5,3.52,-2.09,0.0391,0.713,"Non-endocrine","3113","major histocompatibility complex, class II, DP alpha 1","NS",1.40782324260413
"PI4K2A",10.6,4.35,2.09,0.0391,0.713,"None","55361","phosphatidylinositol 4-kinase type 2 alpha","NS",1.40782324260413
"GTSF1",-52.3,-2.09,-2.16,0.0392,0.713,"None","121355","gametocyte specific factor 1","NS",1.40671393297954
"MLC1",32.3,-2.06,2.11,0.0392,0.713,"None","23209","modulator of VRAC current 1","NS",1.40671393297954
"LRRK2",-16.3,2.9,-2.09,0.0393,0.713,"None","120892","leucine rich repeat kinase 2","NS",1.40560744962457
"TDRD5",-23.6,1.54,-2.09,0.0393,0.713,"None","163589","tudor domain containing 5","NS",1.40560744962457
"MTCL1",-11.7,4.05,-2.09,0.0393,0.713,"None","23255","microtubule crosslinking factor 1","NS",1.40560744962457
"APOM",16,1.25,2.09,0.0393,0.713,"None","55937","apolipoprotein M","NS",1.40560744962457
"TSPYL2",11.3,8.4,2.09,0.0393,0.713,"None","64061","TSPY like 2","NS",1.40560744962457
"AGRP",-22.1,-2.03,-2.1,0.0394,0.713,"None","181","agouti related neuropeptide","NS",1.40450377817443
"HIRA",11,3.85,2.09,0.0394,0.713,"None","7290","histone cell cycle regulator","NS",1.40450377817443
"THAP7",10.2,5.01,2.09,0.0394,0.713,"None","80764","THAP domain containing 7","NS",1.40450377817443
"SLC44A3",-16.7,3.98,-2.09,0.0396,0.713,"Non-endocrine","126969","solute carrier family 44 member 3","NS",1.40230481407449
"ERBB2",-16,4.67,-2.09,0.0396,0.713,"Non-endocrine","2064","erb-b2 receptor tyrosine kinase 2","NS",1.40230481407449
"NPAS1",18.7,0.718,2.09,0.0396,0.713,"None","4861","neuronal PAS domain protein 1","NS",1.40230481407449
"FERMT1",-17.2,2.09,-2.09,0.0396,0.713,"None","55612","fermitin family member 1","NS",1.40230481407449
"SLC25A31",22.1,-2.6,2.13,0.0396,0.713,"None","83447","solute carrier family 25 member 31","NS",1.40230481407449
"NR0B2",-19.5,3.39,-2.09,0.0396,0.713,"None","8431","nuclear receptor subfamily 0 group B member 2","NS",1.40230481407449
"CYP7B1",-12.8,2.75,-2.09,0.0397,0.713,"Non-endocrine","9420","cytochrome P450 family 7 subfamily B member 1","NS",1.40120949323689
"SPNS1",20.2,0.351,2.09,0.0398,0.713,"None","83985","sphingolipid transporter 1 (putative)","NS",1.40011692792631
"HOXC9",33.6,-2.48,2.18,0.0399,0.713,"None","3225","homeobox C9","NS",1.39902710431325
"DEPDC4",-19,-0.703,-2.08,0.0402,0.713,"None","120863","DEP domain containing 4","NS",1.39577394691553
"NR5A2",-25.5,4.12,-2.08,0.0402,0.713,"Non-endocrine","2494","nuclear receptor subfamily 5 group A member 2","NS",1.39577394691553
"RNF5",-14.5,3.92,-2.08,0.0402,0.713,"None","6048","ring finger protein 5","NS",1.39577394691553
"ANXA9",-24.8,3.29,-2.08,0.0402,0.713,"None","8416","annexin A9","NS",1.39577394691553
"RIBC1",14,1.71,2.08,0.0404,0.713,"None","158787","RIB43A domain with coiled-coils 1","NS",1.3936186348894
"HOMEZ",-15.2,3.05,-2.08,0.0404,0.713,"None","57594","homeobox and leucine zipper encoding","NS",1.3936186348894
"ZGPAT",10.5,2.87,2.08,0.0404,0.713,"None","84619","zinc finger CCCH-type and G-patch domain containing","NS",1.3936186348894
"NFIB",-18.9,4.16,-2.08,0.0405,0.713,"Non-endocrine","4781","nuclear factor I B","NS",1.39254497678533
"TRPC5",23.9,-1.94,2.08,0.0405,0.713,"None","7224","transient receptor potential cation channel subfamily C member 5","NS",1.39254497678533
"TLX1",-22,-1.89,-2.09,0.0406,0.713,"None","3195","T cell leukemia homeobox 1","NS",1.39147396642281
"CPTP",-14,2.68,-2.08,0.0406,0.713,"Non-endocrine","80772","ceramide-1-phosphate transfer protein","NS",1.39147396642281
"EME1",21.7,-0.906,2.08,0.0407,0.713,"None","146956","essential meiotic structure-specific endonuclease 1","NS",1.39040559077478
"LINGO3",29.5,-1.65,2.08,0.0407,0.713,"None","645191","leucine rich repeat and Ig domain containing 3","NS",1.39040559077478
"LHFPL4",12.9,5.32,2.07,0.0408,0.713,"None","375323","LHFPL tetraspan subfamily member 4","NS",1.38933983691012
"PLA2G4E",23,-2.18,2.1,0.0409,0.713,"None","123745","phospholipase A2 group IVE","NS",1.38827669199266
"MPHOSPH6",-10.3,3.23,-2.07,0.041,0.713,"None","10200","M-phase phosphoprotein 6","NS",1.38721614328026
"KIF12",-16.8,6.65,-2.07,0.041,0.713,"None","113220","kinesin family member 12","NS",1.38721614328026
"DNM3",16.6,2.5,2.07,0.041,0.713,"None","26052","dynamin 3","NS",1.38721614328026
"LINC01006",-11.9,2.54,-2.07,0.0411,0.713,"None","100506380","long intergenic non-protein coding RNA 1006","NS",1.38615817812393
"CHL1",-24.9,3.96,-2.07,0.0411,0.713,"None","10752","cell adhesion molecule L1 like","NS",1.38615817812393
"PRF1",27.5,-2.16,2.13,0.0411,0.713,"None","5551","perforin 1","NS",1.38615817812393
"MCCC1",-10.5,4.83,-2.07,0.0411,0.713,"None","56922","methylcrotonoyl-CoA carboxylase 1","NS",1.38615817812393
"RSPH1",16.1,4.11,2.07,0.0411,0.713,"Endocrine","89765","radial spoke head component 1","NS",1.38615817812393
"PCDHGC4",19.9,0.0961,2.07,0.0412,0.713,"None","56098","protocadherin gamma subfamily C, 4","NS",1.38510278396687
"TSPAN1",18.5,4.99,2.07,0.0413,0.713,"None","10103","tetraspanin 1","NS",1.3840499483436
"SMC2",-18.6,2.92,-2.07,0.0413,0.713,"None","10592","structural maintenance of chromosomes 2","NS",1.3840499483436
"GALNT10",13.4,5.46,2.07,0.0413,0.713,"None","55568","polypeptide N-acetylgalactosaminyltransferase 10","NS",1.3840499483436
"PLA2G4A",-21,1.97,-2.07,0.0414,0.713,"None","5321","phospholipase A2 group IVA","NS",1.3829996588791
"CYP4Z1",-24.6,-2.54,-2.14,0.0415,0.713,"None","199974","cytochrome P450 family 4 subfamily Z member 1","NS",1.38195190328791
"AHI1",10.7,6.43,2.07,0.0415,0.713,"Endocrine","54806","Abelson helper integration site 1","NS",1.38195190328791
"IRGM",30.2,-2.37,2.11,0.0416,0.713,"None","345611","immunity related GTPase M","NS",1.38090666937326
"ASNSD1",11.4,5.08,2.07,0.0416,0.713,"None","54529","asparagine synthetase domain containing 1","NS",1.38090666937326
"SYTL2",-14.4,2.4,-2.07,0.0416,0.713,"None","54843","synaptotagmin like 2","NS",1.38090666937326
"BCAN",18.7,-1.97,2.08,0.0416,0.713,"None","63827","brevican","NS",1.38090666937326
"TUBB1",20.7,1.24,2.07,0.0416,0.713,"None","81027","tubulin beta 1 class VI","NS",1.38090666937326
"CD177",-23.3,-1.48,-2.07,0.0417,0.713,"None","57126","CD177 molecule","NS",1.37986394502624
"STAR",20.2,-1.15,2.07,0.0417,0.713,"None","6770","steroidogenic acute regulatory protein","NS",1.37986394502624
"GDA",-15.6,5.89,-2.07,0.0417,0.713,"None","9615","guanine deaminase","NS",1.37986394502624
"PGM2",-12.4,3.07,-2.06,0.0418,0.713,"None","55276","phosphoglucomutase 2","NS",1.37882371822496
"NDUFAF5",11.5,4.19,2.06,0.0418,0.713,"None","79133","NADH:ubiquinone oxidoreductase complex assembly factor 5","NS",1.37882371822496
"CEP78",-11.7,3.35,-2.06,0.0418,0.713,"None","84131","centrosomal protein 78","NS",1.37882371822496
"ISM2",21.7,-2.27,2.09,0.042,0.713,"None","145501","isthmin 2","NS",1.3767507096021
"TMEM139",-24.8,-0.282,-2.06,0.0422,0.713,"None","135932","transmembrane protein 139","NS",1.37468754903833
"AAR2",10.4,4.92,2.06,0.0422,0.713,"None","25980","AAR2 splicing factor","NS",1.37468754903833
"CYP17A1",-25.5,-1.96,-2.07,0.0423,0.713,"None","1586","cytochrome P450 family 17 subfamily A member 1","NS",1.37365963262496
"FGF20",20.7,-1.85,2.06,0.0423,0.713,"None","26281","fibroblast growth factor 20","NS",1.37365963262496
"PSPH",-11.1,3.16,-2.06,0.0423,0.713,"None","5723","phosphoserine phosphatase","NS",1.37365963262496
"BCO1",-24.1,0.699,-2.06,0.0424,0.713,"None","53630","beta-carotene oxygenase 1","NS",1.37263414340727
"GNA15",19.7,1.41,2.06,0.0425,0.713,"None","2769","G protein subunit alpha 15","NS",1.37161106994969
"KCNQ3",22.2,2.5,2.06,0.0425,0.713,"None","3786","potassium voltage-gated channel subfamily Q member 3","NS",1.37161106994969
"CFAP99",17.2,1.38,2.06,0.0426,0.713,"None","402160","cilia and flagella associated protein 99","NS",1.37059040089728
"HLA-DMB",-27.6,-0.211,-2.06,0.0428,0.713,"None","3109","major histocompatibility complex, class II, DM beta","NS",1.36855623098683
"FBXL13",-11.8,0.43,-2.05,0.0429,0.713,"None","222235","F-box and leucine rich repeat protein 13","NS",1.36754270781528
"ECT2L",28.9,-0.676,2.05,0.0429,0.713,"Endocrine","345930","epithelial cell transforming 2 like","NS",1.36754270781528
"ARRB1",-16.9,3.39,-2.05,0.0429,0.713,"Non-endocrine","408","arrestin beta 1","NS",1.36754270781528
"EQTN",29.5,-2.48,2.1,0.0429,0.713,"None","54586","equatorin","NS",1.36754270781528
"ACTL7B",21.5,-1.69,2.06,0.043,0.713,"None","10880","actin like 7B","NS",1.36653154442041
"SOBP",10.8,5.29,2.05,0.043,0.713,"Endocrine","55084","sine oculis binding protein homolog","NS",1.36653154442041
"PANX2",14.4,1.6,2.05,0.043,0.713,"None","56666","pannexin 2","NS",1.36653154442041
"LRRC37B",16.6,4.19,2.05,0.0432,0.713,"Endocrine","114659","leucine rich repeat containing 37B","NS",1.36451625318509
"ZNF860",-19.8,1.21,-2.05,0.0432,0.713,"None","344787","zinc finger protein 860","NS",1.36451625318509
"ASB2",24.7,-0.538,2.05,0.0432,0.713,"None","51676","ankyrin repeat and SOCS box containing 2","NS",1.36451625318509
"WNK4",-19.5,2.93,-2.05,0.0432,0.713,"None","65266","WNK lysine deficient protein kinase 4","NS",1.36451625318509
"TLCD4",-16.2,3.78,-2.05,0.0433,0.713,"None","148534","TLC domain containing 4","NS",1.36351210364663
"ERGIC2",-10.3,4.81,-2.05,0.0433,0.713,"None","51290","ERGIC and golgi 2","NS",1.36351210364663
"KRTAP5-5",24.7,-2.38,2.08,0.0434,0.713,"None","439915","keratin associated protein 5-5","NS",1.36251027048749
"KCNK12",20.8,2.06,2.05,0.0434,0.713,"None","56660","potassium two pore domain channel subfamily K member 12","NS",1.36251027048749
"TMEM63A",-22,3.81,-2.05,0.0434,0.713,"Non-endocrine","9725","transmembrane protein 63A","NS",1.36251027048749
"PAPSS1",-11.1,5.3,-2.05,0.0435,0.713,"None","9061","3'-phosphoadenosine 5'-phosphosulfate synthase 1","NS",1.36151074304536
"SLC17A4",-38.7,1.54,-2.05,0.0436,0.713,"None","10050","solute carrier family 17 member 4","NS",1.36051351073141
"PIK3AP1",-20.1,4.42,-2.05,0.0436,0.713,"Non-endocrine","118788","phosphoinositide-3-kinase adaptor protein 1","NS",1.36051351073141
"TEKT5",19,-1.59,2.05,0.0436,0.713,"None","146279","tektin 5","NS",1.36051351073141
"SPNS2",-15.8,4.04,-2.04,0.0437,0.713,"None","124976","sphingolipid transporter 2","NS",1.35951856302958
"HNF1B",-16.8,4.28,-2.04,0.0438,0.713,"None","6928","HNF1 homeobox B","NS",1.3585258894959
"ZAN",-22.8,-2.28,-2.07,0.0438,0.713,"None","7455","zonadhesin (gene/pseudogene)","NS",1.3585258894959
"STAU2",-12.2,4.57,-2.04,0.0439,0.713,"None","27067","staufen double-stranded RNA binding protein 2","NS",1.35753547975788
"ZNF80",31.5,-1.14,2.05,0.0439,0.713,"None","7634","zinc finger protein 80","NS",1.35753547975788
"PHF6",-11.5,4.16,-2.04,0.0439,0.713,"None","84295","PHD finger protein 6","NS",1.35753547975788
"DDN",18.2,1.13,2.04,0.0441,0.713,"Endocrine","23109","dendrin","NS",1.35556141053216
"SLC22A2",28.7,-1.45,2.05,0.0441,0.713,"None","6582","solute carrier family 22 member 2","NS",1.35556141053216
