"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"RPIA",2.8,4.09,1.79,0.0772,0.438,"None","22934","ribose 5-phosphate isomerase A","NS",1.11238269966426
"AGAP6",-3.4,2.3,-1.79,0.0772,0.438,"None","414189","ArfGAP with GTPase domain, ankyrin repeat and PH domain 6","NS",1.11238269966426
"SHISAL1",-4.7,5.06,-1.79,0.0772,0.438,"None","85352","shisa like 1","NS",1.11238269966426
"DLX1",-4.75,-2.39,-1.81,0.0773,0.438,"None","1745","distal-less homeobox 1","NS",1.11182050608168
"CRLF3",3.12,2.53,1.79,0.0775,0.439,"None","51379","cytokine receptor like factor 3","NS",1.11069829749369
"RBMS1",2.46,4.37,1.79,0.0775,0.439,"None","5937","RNA binding motif single stranded interacting protein 1","NS",1.11069829749369
"LINC00472",5.55,2.77,1.79,0.0775,0.439,"None","79940","long intergenic non-protein coding RNA 472","NS",1.11069829749369
"FICD",-4.07,5.25,-1.78,0.0776,0.439,"None","11153","FIC domain containing","NS",1.11013827874181
"APOL2",-3.11,5.03,-1.78,0.0776,0.439,"None","23780","apolipoprotein L2","NS",1.11013827874181
"ACP7",4.76,-0.396,1.79,0.0776,0.439,"None","390928","acid phosphatase 7, tartrate resistant (putative)","NS",1.11013827874181
"SMIM25",-4.69,-2.2,-1.8,0.0777,0.439,"Non-endocrine","100506115","small integral membrane protein 25","NS",1.10957898119909
"LOC100505664",-7.51,2.91,-1.78,0.0778,0.439,"None","100505664","uncharacterized LOC100505664","NS",1.10902040301031
"GCOM1",7.37,1.61,1.78,0.0778,0.439,"None","145781","GRINL1A complex locus 1","NS",1.10902040301031
"BRIP1",5.72,-1.11,1.78,0.0778,0.439,"None","83990","BRCA1 interacting protein C-terminal helicase 1","NS",1.10902040301031
"NSMCE4A",2.9,3.88,1.78,0.0779,0.44,"None","54780","NSE4 homolog A, SMC5-SMC6 complex component","NS",1.10846254232744
"FAT1",-3.44,7.42,-1.78,0.078,0.44,"None","2195","FAT atypical cadherin 1","NS",1.10790539730952
"IL12RB2",6.87,0.552,1.78,0.078,0.44,"None","3595","interleukin 12 receptor subunit beta 2","NS",1.10790539730952
"CCR1",6.19,-1.36,1.79,0.0781,0.44,"None","1230","C-C motif chemokine receptor 1","NS",1.1073489661227
"GRIP1",-4.39,1.48,-1.78,0.0781,0.44,"None","23426","glutamate receptor interacting protein 1","NS",1.1073489661227
"LAG3",4.81,-1.24,1.78,0.0781,0.44,"None","3902","lymphocyte activating 3","NS",1.1073489661227
"CASP8",2.98,2.3,1.78,0.0783,0.441,"None","841","caspase 8","NS",1.10623823794206
"C9orf135",-6.02,2.44,-1.78,0.0784,0.441,"None","138255","chromosome 9 open reading frame 135","NS",1.10568393731556
"SLC7A11",9.34,2.59,1.78,0.0784,0.441,"None","23657","solute carrier family 7 member 11","NS",1.10568393731556
"FOCAD",-3.01,5.93,-1.78,0.0784,0.441,"None","54914","focadhesin","NS",1.10568393731556
"FMN2",-3.1,5.54,-1.78,0.0784,0.441,"Endocrine","56776","formin 2","NS",1.10568393731556
"FAM71D",-5.19,-1.21,-1.78,0.0786,0.441,"None","161142","family with sequence similarity 71 member D","NS",1.10457745396059
"FGF14",-3.11,4.49,-1.78,0.0786,0.441,"None","2259","fibroblast growth factor 14","NS",1.10457745396059
"PADI3",8.51,-2.04,1.82,0.0786,0.441,"None","51702","peptidyl arginine deiminase 3","NS",1.10457745396059
"GATB",-2.26,3.16,-1.78,0.0786,0.441,"None","5188","glutamyl-tRNA amidotransferase subunit B","NS",1.10457745396059
"ADAM22",-4.4,3.67,-1.78,0.0786,0.441,"None","53616","ADAM metallopeptidase domain 22","NS",1.10457745396059
"RAB33A",4.45,-0.529,1.78,0.0786,0.441,"None","9363","RAB33A, member RAS oncogene family","NS",1.10457745396059
"PAG1",3.84,2.92,1.78,0.0788,0.442,"Non-endocrine","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1","NS",1.10347378251044
"GRAMD4",2.52,5.04,1.78,0.0789,0.442,"None","23151","GRAM domain containing 4","NS",1.10292299679058
"CYP26C1",-4.65,-2.31,-1.81,0.0789,0.442,"None","340665","cytochrome P450 family 26 subfamily C member 1","NS",1.10292299679058
"PER1",3.04,8.01,1.78,0.0789,0.442,"None","5187","period circadian regulator 1","NS",1.10292299679058
"ZNF616",-3.51,2.09,-1.78,0.0789,0.442,"None","90317","zinc finger protein 616","NS",1.10292299679058
"PKN3",3.71,1.48,1.78,0.079,0.442,"Non-endocrine","29941","protein kinase N3","NS",1.10237290870956
"PCDHB11",-3.32,2.81,-1.78,0.079,0.442,"None","56125","protocadherin beta 11","NS",1.10237290870956
"ALPK1",4.65,1.54,1.78,0.079,0.442,"Non-endocrine","80216","alpha kinase 1","NS",1.10237290870956
"C2orf42",-2.2,2.69,-1.78,0.0791,0.442,"None","54980","chromosome 2 open reading frame 42","NS",1.10182351650232
"MSTN",-5.06,-0.963,-1.78,0.0792,0.442,"None","2660","myostatin","NS",1.10127481841051
"SERPINA4",7.27,4.24,1.78,0.0792,0.442,"Non-endocrine","5267","serpin family A member 4","NS",1.10127481841051
"GINS3",-4.4,1.31,-1.77,0.0792,0.442,"None","64785","GINS complex subunit 3","NS",1.10127481841051
"MS4A18",-5.08,-2.63,-1.83,0.0792,0.442,"None","728588","membrane spanning 4-domains A18","NS",1.10127481841051
"PLA2G5",-5.04,-1.63,-1.78,0.0793,0.442,"None","5322","phospholipase A2 group V","NS",1.1007268126824
"NDUFA13",-3.42,1.26,-1.77,0.0795,0.444,"None","51079","NADH:ubiquinone oxidoreductase subunit A13","NS",1.09963287134353
"PCDHGA10",-3.28,0.699,-1.77,0.0796,0.444,"None","56106","protocadherin gamma subfamily A, 10","NS",1.09908693226233
"TCTE3",2.76,1.36,1.77,0.0797,0.444,"None","6991","t-complex-associated-testis-expressed 3","NS",1.09854167860389
"WARS1",-3.44,6.44,-1.77,0.0797,0.444,"None","7453","tryptophanyl-tRNA synthetase 1","NS",1.09854167860389
"PLPP3",3.14,5.94,1.77,0.0797,0.444,"None","8613","phospholipid phosphatase 3","NS",1.09854167860389
"EIF5",2.46,8.42,1.77,0.0798,0.444,"None","1983","eukaryotic translation initiation factor 5","NS",1.09799710864927
"TMCC2",-3.62,4.98,-1.77,0.0798,0.444,"None","9911","transmembrane and coiled-coil domain family 2","NS",1.09799710864927
"ZNF322",-3.73,2.66,-1.77,0.0799,0.444,"None","79692","zinc finger protein 322","NS",1.09745322068601
"B3GALT4",-2.67,3.41,-1.77,0.0799,0.444,"None","8705","beta-1,3-galactosyltransferase 4","NS",1.09745322068601
"SLC38A1",5.29,5.21,1.77,0.08,0.445,"None","81539","solute carrier family 38 member 1","NS",1.09691001300806
"NAALAD2",-5.2,2.52,-1.77,0.0801,0.445,"None","10003","N-acetylated alpha-linked acidic dipeptidase 2","NS",1.09636748391576
"FAM78B",-4.25,1.18,-1.77,0.0801,0.445,"None","149297","family with sequence similarity 78 member B","NS",1.09636748391576
"IQCN",6.08,7.06,1.77,0.0801,0.445,"None","80726","IQ motif containing N","NS",1.09636748391576
"VAMP5",3.03,2.7,1.77,0.0802,0.445,"Non-endocrine","10791","vesicle associated membrane protein 5","NS",1.09582563171584
"HFM1",-3.33,1.88,-1.77,0.0802,0.445,"None","164045","helicase for meiosis 1","NS",1.09582563171584
"AFF2",4.76,0.425,1.77,0.0802,0.445,"None","2334","AF4/FMR2 family member 2","NS",1.09582563171584
"TDO2",-5.65,-1.82,-1.78,0.0802,0.445,"None","6999","tryptophan 2,3-dioxygenase","NS",1.09582563171584
"GMPPA",-2.98,5.13,-1.77,0.0803,0.445,"None","29926","GDP-mannose pyrophosphorylase A","NS",1.09528445472132
"GABRA3",-5.98,-0.78,-1.77,0.0804,0.445,"None","2556","gamma-aminobutyric acid type A receptor subunit alpha3","NS",1.09474395125155
"C20orf96",-2.71,2.49,-1.77,0.0805,0.445,"None","140680","chromosome 20 open reading frame 96","NS",1.09420411963213
"CDC42EP5",5.19,2.17,1.77,0.0805,0.445,"Non-endocrine","148170","CDC42 effector protein 5","NS",1.09420411963213
"FAM155A",-3.54,3.53,-1.77,0.0805,0.445,"None","728215","family with sequence similarity 155 member A","NS",1.09420411963213
"KLF16",2.78,5.14,1.77,0.0805,0.445,"None","83855","Kruppel like factor 16","NS",1.09420411963213
"SLCO5A1",-4.15,4.92,-1.77,0.0806,0.445,"None","81796","solute carrier organic anion transporter family member 5A1","NS",1.09366495819491
"DPH7",-2.6,4.47,-1.77,0.0806,0.445,"None","92715","diphthamide biosynthesis 7","NS",1.09366495819491
"RNF224",8.74,-1.09,1.77,0.0807,0.446,"None","643596","ring finger protein 224","NS",1.09312646527793
"SLC33A1",-3.05,5.32,-1.77,0.0807,0.446,"None","9197","solute carrier family 33 member 1","NS",1.09312646527793
"ABCA10",-3.16,3.12,-1.77,0.0808,0.446,"Endocrine","10349","ATP binding cassette subfamily A member 10","NS",1.09258863922541
"CAPN12",5.2,1.04,1.77,0.0808,0.446,"None","147968","calpain 12","NS",1.09258863922541
"IBA57",2.54,3.05,1.77,0.0808,0.446,"None","200205","iron-sulfur cluster assembly factor IBA57","NS",1.09258863922541
"CENPI",-4.96,-1.97,-1.77,0.0809,0.446,"None","2491","centromere protein I","NS",1.09205147838773
"CSPG5",-4.39,0.14,-1.76,0.081,0.446,"None","10675","chondroitin sulfate proteoglycan 5","NS",1.09151498112135
"ZNF92",3.16,3.55,1.76,0.081,0.446,"None","168374","zinc finger protein 92","NS",1.09151498112135
"OPHN1",3.18,2.69,1.76,0.081,0.446,"None","4983","oligophrenin 1","NS",1.09151498112135
"IRF2BPL",-2.3,6.6,-1.76,0.081,0.446,"Endocrine","64207","interferon regulatory factor 2 binding protein like","NS",1.09151498112135
"RASA3",3.53,3.02,1.76,0.0812,0.446,"None","22821","RAS p21 protein activator 3","NS",1.09044397075882
"LMAN1",-2.74,7.9,-1.76,0.0812,0.446,"None","3998","lectin, mannose binding 1","NS",1.09044397075882
"EFHD1",-3.17,2.34,-1.76,0.0812,0.446,"None","80303","EF-hand domain family member D1","NS",1.09044397075882
"FAM83C",-4.51,-2.21,-1.78,0.0814,0.447,"None","128876","family with sequence similarity 83 member C","NS",1.0893755951108
"VANGL2",5.23,1.62,1.76,0.0814,0.447,"None","57216","VANGL planar cell polarity protein 2","NS",1.0893755951108
"GNMT",9.69,4.81,1.76,0.0815,0.447,"Non-endocrine","27232","glycine N-methyltransferase","NS",1.08884239126002
"AMDHD2",-2.68,2.65,-1.76,0.0815,0.447,"None","51005","amidohydrolase domain containing 2","NS",1.08884239126002
"GJA1",4.46,4.87,1.76,0.0816,0.448,"None","2697","gap junction protein alpha 1","NS",1.08830984124614
"SLC39A5",8.2,5,1.76,0.0817,0.448,"Non-endocrine","283375","solute carrier family 39 member 5","NS",1.08777794346758
"IFT172",-3.08,4.96,-1.76,0.0818,0.448,"None","26160","intraflagellar transport 172","NS",1.08724669632868
"SLC2A4RG",2.43,5.38,1.76,0.0819,0.449,"None","56731","SLC2A4 regulator","NS",1.08671609823958
"SLC6A6",-4.44,7.12,-1.76,0.0819,0.449,"Endocrine","6533","solute carrier family 6 member 6","NS",1.08671609823958
"C9orf85",-2.1,2.77,-1.76,0.0821,0.449,"None","138241","chromosome 9 open reading frame 85","NS",1.08565684288056
"TMEM98",4.17,3.97,1.76,0.0821,0.449,"Non-endocrine","26022","transmembrane protein 98","NS",1.08565684288056
"ANGPTL8",5.52,-2.02,1.76,0.0822,0.45,"None","55908","angiopoietin like 8","NS",1.08512818245995
"PLK3",3.74,5.11,1.76,0.0823,0.45,"None","1263","polo like kinase 3","NS",1.08460016478773
"CYP1A1",8.7,-0.114,1.76,0.0823,0.45,"None","1543","cytochrome P450 family 1 subfamily A member 1","NS",1.08460016478773
"IQCC",-2.87,3.09,-1.76,0.0823,0.45,"None","55721","IQ motif containing C","NS",1.08460016478773
"AKR1C3",5.45,3.06,1.76,0.0823,0.45,"Non-endocrine","8644","aldo-keto reductase family 1 member C3","NS",1.08460016478773
"CPVL",3.95,1.42,1.76,0.0824,0.45,"None","54504","carboxypeptidase vitellogenic like","NS",1.08407278830288
"LRRC4",4.92,4.03,1.76,0.0824,0.45,"None","64101","leucine rich repeat containing 4","NS",1.08407278830288
"C19orf67",-5.18,-2.4,-1.78,0.0824,0.45,"None","646457","chromosome 19 open reading frame 67","NS",1.08407278830288
"RASD2",-4.76,2.02,-1.76,0.0825,0.45,"None","23551","RASD family member 2","NS",1.08354605145007
"COA3",-3.53,5.29,-1.76,0.0825,0.45,"None","28958","cytochrome c oxidase assembly factor 3","NS",1.08354605145007
"PRR5",4.33,1.16,1.76,0.0825,0.45,"None","55615","proline rich 5","NS",1.08354605145007
"TFAP2A",6.52,-0.548,1.76,0.0825,0.45,"None","7020","transcription factor AP-2 alpha","NS",1.08354605145007
"NCOA7",3.37,6.3,1.75,0.0826,0.45,"Non-endocrine","135112","nuclear receptor coactivator 7","NS",1.08301995267962
"DYM",2.83,5.39,1.75,0.0827,0.45,"Non-endocrine","54808","dymeclin","NS",1.08249449044745
"RIMKLB",-2.35,5.52,-1.75,0.0827,0.45,"Endocrine","57494","ribosomal modification protein rimK like family member B","NS",1.08249449044745
"NBPF19",8.37,-1.37,1.77,0.0828,0.45,"None","101060226","NBPF member 19","NS",1.08196966321512
"GLI2",6.13,-0.188,1.75,0.0828,0.45,"None","2736","GLI family zinc finger 2","NS",1.08196966321512
"WNT7B",6.19,0.517,1.75,0.0829,0.451,"None","7477","Wnt family member 7B","NS",1.08144546944973
"KLHL32",-3.71,2.12,-1.75,0.083,0.451,"None","114792","kelch like family member 32","NS",1.08092190762393
"ANKRD16",-2.24,2.53,-1.75,0.083,0.451,"None","54522","ankyrin repeat domain 16","NS",1.08092190762393
"BMPR1B",6.22,-0.0465,1.75,0.083,0.451,"None","658","bone morphogenetic protein receptor type 1B","NS",1.08092190762393
"ZNF841",-3.59,3.76,-1.75,0.0831,0.451,"None","284371","zinc finger protein 841","NS",1.08039897621589
"ZFHX3",2.79,5.49,1.75,0.0831,0.451,"None","463","zinc finger homeobox 3","NS",1.08039897621589
"TMEM17",-3.88,3.53,-1.75,0.0832,0.451,"None","200728","transmembrane protein 17","NS",1.07987667370928
"CPA6",-4.86,-2.43,-1.78,0.0832,0.451,"None","57094","carboxypeptidase A6","NS",1.07987667370928
"KBTBD6",-2.91,4.7,-1.75,0.0832,0.451,"None","89890","kelch repeat and BTB domain containing 6","NS",1.07987667370928
"FRMPD1",-7.47,3.13,-1.75,0.0833,0.451,"None","22844","FERM and PDZ domain containing 1","NS",1.07935499859321
"AATK",2.53,5.21,1.75,0.0833,0.451,"None","9625","apoptosis associated tyrosine kinase","NS",1.07935499859321
"DIPK2B",8.17,0.474,1.75,0.0834,0.452,"None","79742","divergent protein kinase domain 2B","NS",1.07883394936226
"CERS3",-4.9,-2.13,-1.76,0.0835,0.452,"None","204219","ceramide synthase 3","NS",1.0783135245164
"HEYL",7.06,3.67,1.75,0.0835,0.452,"None","26508","hes related family bHLH transcription factor with YRPW motif like","NS",1.0783135245164
"PRKACB",-3.56,6.99,-1.75,0.0835,0.452,"None","5567","protein kinase cAMP-activated catalytic subunit beta","NS",1.0783135245164
"CD93",5.62,5.49,1.75,0.0836,0.452,"None","22918","CD93 molecule","NS",1.07779372256098
"EMID1",4.31,2.42,1.75,0.0837,0.452,"Non-endocrine","129080","EMI domain containing 1","NS",1.07727454200674
"FGF12",2.49,3.65,1.75,0.0837,0.452,"None","2257","fibroblast growth factor 12","NS",1.07727454200674
"TNRC6A",-2.78,6.9,-1.75,0.0837,0.452,"None","27327","trinucleotide repeat containing adaptor 6A","NS",1.07727454200674
"C17orf58",2.46,3.21,1.75,0.0837,0.452,"None","284018","chromosome 17 open reading frame 58","NS",1.07727454200674
"FABP1",-10.2,-2.27,-1.84,0.0838,0.452,"None","2168","fatty acid binding protein 1","NS",1.07675598136972
"ABCB4",4.64,1.67,1.75,0.0838,0.452,"None","5244","ATP binding cassette subfamily B member 4","NS",1.07675598136972
"HNF1B",4.1,4.28,1.75,0.0838,0.452,"None","6928","HNF1 homeobox B","NS",1.07675598136972
"FCN1",-6.22,-1.99,-1.76,0.0839,0.452,"Non-endocrine","2219","ficolin 1","NS",1.0762380391713
"DIRAS2",-3.33,2.76,-1.75,0.0839,0.452,"None","54769","DIRAS family GTPase 2","NS",1.0762380391713
"KIF26B",-4.03,3.32,-1.75,0.0839,0.452,"None","55083","kinesin family member 26B","NS",1.0762380391713
"CD6",-4.57,1.43,-1.75,0.0839,0.452,"None","923","CD6 molecule","NS",1.0762380391713
"NDE1",2.61,2.31,1.75,0.084,0.452,"None","54820","nudE neurodevelopment protein 1","NS",1.07572071393812
"HS3ST3A1",5.62,-1.05,1.75,0.084,0.452,"None","9955","heparan sulfate-glucosamine 3-sulfotransferase 3A1","NS",1.07572071393812
"CST2",-9.12,1.31,-1.74,0.0844,0.454,"None","1470","cystatin SA","NS",1.07365755337434
"SNAPC3",-3.31,3.97,-1.74,0.0844,0.454,"None","6619","small nuclear RNA activating complex polypeptide 3","NS",1.07365755337434
"ORMDL2",-2.69,3.72,-1.74,0.0845,0.454,"None","29095","ORMDL sphingolipid biosynthesis regulator 2","NS",1.07314329105031
"CD8B2",-9.78,1.14,-1.74,0.0847,0.455,"None","927","CD8b2 molecule","NS",1.07211658966929
"COL13A1",-4.25,2.04,-1.74,0.0848,0.455,"None","1305","collagen type XIII alpha 1 chain","NS",1.07160414774329
"IGFBP5",3.64,6.73,1.74,0.0848,0.455,"None","3488","insulin like growth factor binding protein 5","NS",1.07160414774329
"MICB",5.16,-0.513,1.74,0.0849,0.455,"None","4277","MHC class I polypeptide-related sequence B","NS",1.07109230975605
"PFN1",2.48,6.94,1.74,0.0849,0.455,"None","5216","profilin 1","NS",1.07109230975605
"TC2N",5.13,5.65,1.74,0.085,0.455,"Non-endocrine","123036","tandem C2 domains, nuclear","NS",1.07058107428571
"GYPE",4.41,-2.13,1.75,0.085,0.455,"None","2996","glycophorin E (MNS blood group)","NS",1.07058107428571
"NOS2",-7.92,-0.762,-1.74,0.085,0.455,"None","4843","nitric oxide synthase 2","NS",1.07058107428571
"RNF208",-2.73,2.77,-1.74,0.085,0.455,"None","727800","ring finger protein 208","NS",1.07058107428571
"IMPDH2",2.98,6.67,1.74,0.0851,0.455,"Non-endocrine","3615","inosine monophosphate dehydrogenase 2","NS",1.07007043991541
"TMEM229B",-2.71,3.25,-1.74,0.0853,0.456,"None","161145","transmembrane protein 229B","NS",1.06905096883248
"ALDOB",8.5,6.29,1.74,0.0855,0.457,"Non-endocrine","229","aldolase, fructose-bisphosphate B","NS",1.06803388527183
"AS3MT",-3.55,-2.49,-1.75,0.0856,0.458,"None","57412","arsenite methyltransferase","NS",1.06752623532285
"ZNF598",2.79,5.43,1.74,0.0856,0.457,"None","90850","zinc finger protein 598","NS",1.06752623532285
"NAIF1",-2.41,3.45,-1.74,0.0858,0.458,"None","203245","nuclear apoptosis inducing factor 1","NS",1.06651271215129
"INTS2",-2.95,3.75,-1.74,0.0858,0.458,"None","57508","integrator complex subunit 2","NS",1.06651271215129
"PDLIM4",4.78,4.8,1.74,0.0858,0.458,"None","8572","PDZ and LIM domain 4","NS",1.06651271215129
"KRTAP5-1",-6.3,-0.445,-1.74,0.0859,0.458,"None","387264","keratin associated protein 5-1","NS",1.06600683616876
"SRRM5",-3.75,-0.602,-1.74,0.086,0.458,"None","100170229","serine/arginine repetitive matrix 5","NS",1.06550154875643
"ATXN2",-2.61,5.25,-1.74,0.086,0.458,"None","6311","ataxin 2","NS",1.06550154875643
"TH",-6.84,1.29,-1.74,0.086,0.458,"Endocrine","7054","tyrosine hydroxylase","NS",1.06550154875643
"POLR2J2",5.46,-0.162,1.73,0.0861,0.458,"None","246721","RNA polymerase II subunit J2","NS",1.06499684854635
"SUN3",-4.7,-2.3,-1.75,0.0861,0.458,"None","256979","Sad1 and UNC84 domain containing 3","NS",1.06499684854635
"TSTA3",-2.7,5.62,-1.73,0.0861,0.458,"None","7264","tissue specific transplantation antigen P35B","NS",1.06499684854635
"LOC100129484",-4.91,0.388,-1.73,0.0862,0.458,"None","100129484","uncharacterized LOC100129484","NS",1.06449273417529
"NEO1",-2.29,6.63,-1.73,0.0862,0.458,"None","4756","neogenin 1","NS",1.06449273417529
"MARCHF1",6.17,1.58,1.73,0.0862,0.458,"None","55016","membrane associated ring-CH-type finger 1","NS",1.06449273417529
"LRRK1",3.27,3.17,1.73,0.0862,0.458,"Non-endocrine","79705","leucine rich repeat kinase 1","NS",1.06449273417529
"DPEP3",-4.91,-2.61,-1.77,0.0863,0.459,"None","64180","dipeptidase 3","NS",1.06398920428479
"KCNAB1",4.67,3.79,1.73,0.0863,0.459,"None","7881","potassium voltage-gated channel subfamily A member regulatory beta subunit 1","NS",1.06398920428479
"SREBF1",-3.12,7.28,-1.73,0.0864,0.459,"Endocrine","6720","sterol regulatory element binding transcription factor 1","NS",1.06348625752111
"EEPD1",-2.65,3.99,-1.73,0.0865,0.459,"None","80820","endonuclease/exonuclease/phosphatase family domain containing 1","NS",1.06298389253519
"EHF",4.34,6.65,1.73,0.0866,0.46,"None","26298","ETS homologous factor","NS",1.06248210798265
"NMRK1",-2.47,4.85,-1.73,0.0867,0.46,"None","54981","nicotinamide riboside kinase 1","NS",1.06198090252379
"ZNF117",-2.85,3.44,-1.73,0.0868,0.46,"None","51351","zinc finger protein 117","NS",1.06148027482351
"TMEM218",-2.72,3.26,-1.73,0.0869,0.46,"None","219854","transmembrane protein 218","NS",1.06098022355133
"GIPC2",6.41,2.74,1.73,0.0869,0.46,"Non-endocrine","54810","GIPC PDZ domain containing family member 2","NS",1.06098022355133
"CNKSR2",-3.26,4.34,-1.73,0.087,0.46,"None","22866","connector enhancer of kinase suppressor of Ras 2","NS",1.06048074738138
"SCARA5",5.68,-1.38,1.73,0.087,0.46,"None","286133","scavenger receptor class A member 5","NS",1.06048074738138
"CDR2L",2.52,3.47,1.73,0.087,0.46,"None","30850","cerebellar degeneration related protein 2 like","NS",1.06048074738138
"NFAM1",-5.13,0.496,-1.73,0.0871,0.46,"None","150372","NFAT activating protein with ITAM motif 1","NS",1.05998184499234
"KIF21A",-2.79,6.26,-1.73,0.0871,0.46,"None","55605","kinesin family member 21A","NS",1.05998184499234
