"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"ZNF738",6.8,2.09,1.39,0.169,0.862,"None","148203","zinc finger protein 738","NS",0.772113295386326
"MARCHF10",-10.3,1.54,-1.39,0.169,0.862,"None","162333","membrane associated ring-CH-type finger 10","NS",0.772113295386326
"IMPDH2",7.45,6.67,1.39,0.169,0.862,"Non-endocrine","3615","inosine monophosphate dehydrogenase 2","NS",0.772113295386326
"C8orf82",-5.47,4.57,-1.39,0.169,0.862,"None","414919","chromosome 8 open reading frame 82","NS",0.772113295386326
"CCDC30",-6.79,3.76,-1.38,0.169,0.862,"None","728621","coiled-coil domain containing 30","NS",0.772113295386326
"ELOVL6",6.76,3.99,1.39,0.169,0.862,"None","79071","ELOVL fatty acid elongase 6","NS",0.772113295386326
"COPS2",-6.31,6.77,-1.39,0.169,0.862,"None","9318","COP9 signalosome subunit 2","NS",0.772113295386326
"TOM1",-6.44,5.89,-1.38,0.17,0.862,"None","10043","target of myb1 membrane trafficking protein","NS",0.769551078621726
"FGL2",12.8,1.29,1.38,0.17,0.862,"None","10875","fibrinogen like 2","NS",0.769551078621726
"COL4A3",14,0.968,1.38,0.17,0.862,"None","1285","collagen type IV alpha 3 chain","NS",0.769551078621726
"CPEB2",7.6,5.46,1.38,0.17,0.862,"None","132864","cytoplasmic polyadenylation element binding protein 2","NS",0.769551078621726
"DBH",-20.7,0.472,-1.38,0.17,0.862,"None","1621","dopamine beta-hydroxylase","NS",0.769551078621726
"ARX",15.7,4.18,1.38,0.17,0.862,"None","170302","aristaless related homeobox","NS",0.769551078621726
"FXN",6.75,2.71,1.38,0.17,0.862,"None","2395","frataxin","NS",0.769551078621726
"GAD1",18.7,1.58,1.38,0.17,0.862,"None","2571","glutamate decarboxylase 1","NS",0.769551078621726
"HOXD8",11.2,-0.62,1.38,0.17,0.862,"None","3234","homeobox D8","NS",0.769551078621726
"PDE7A",8.48,2.88,1.38,0.17,0.862,"None","5150","phosphodiesterase 7A","NS",0.769551078621726
"PRKAR1B",-7.09,4.57,-1.38,0.17,0.862,"Endocrine","5575","protein kinase cAMP-dependent type I regulatory subunit beta","NS",0.769551078621726
"CAMK1G",-8.77,1.93,-1.38,0.17,0.862,"None","57172","calcium/calmodulin dependent protein kinase IG","NS",0.769551078621726
"FER1L6",-16.4,-1.86,-1.39,0.17,0.862,"None","654463","fer-1 like family member 6","NS",0.769551078621726
"PDGFD",10.5,4.23,1.38,0.17,0.862,"None","80310","platelet derived growth factor D","NS",0.769551078621726
"CAMK2B",-7.32,6.57,-1.38,0.17,0.862,"Endocrine","816","calcium/calmodulin dependent protein kinase II beta","NS",0.769551078621726
"H4C3",-15.1,-1.66,-1.39,0.17,0.862,"None","8364","H4 clustered histone 3","NS",0.769551078621726
"ATRIP",-13.5,0.199,-1.38,0.17,0.862,"None","84126","ATR interacting protein","NS",0.769551078621726
"ANGPTL1",9.14,3.11,1.38,0.17,0.862,"None","9068","angiopoietin like 1","NS",0.769551078621726
"GABBR2",14.2,-1.59,1.39,0.17,0.862,"None","9568","gamma-aminobutyric acid type B receptor subunit 2","NS",0.769551078621726
"SYCE1L",-9.41,0.833,-1.38,0.171,0.862,"None","100130958","synaptonemal complex central element protein 1 like","NS",0.767003889607846
"SPATA4",-12.9,-0.624,-1.38,0.171,0.862,"None","132851","spermatogenesis associated 4","NS",0.767003889607846
"FAM181B",-10.6,1.66,-1.38,0.171,0.862,"None","220382","family with sequence similarity 181 member B","NS",0.767003889607846
"CNIH2",-11.1,6.55,-1.38,0.171,0.862,"None","254263","cornichon family AMPA receptor auxiliary protein 2","NS",0.767003889607846
"YPEL1",-11.3,1.33,-1.38,0.171,0.862,"None","29799","yippee like 1","NS",0.767003889607846
"APOBEC1",36.3,-2.48,1.43,0.171,0.862,"None","339","apolipoprotein B mRNA editing enzyme catalytic subunit 1","NS",0.767003889607846
"XKR9",-15.1,0.152,-1.38,0.171,0.862,"None","389668","XK related 9","NS",0.767003889607846
"IGLON5",9.76,-1.99,1.39,0.171,0.862,"None","402665","IgLON family member 5","NS",0.767003889607846
"MATK",12.2,-0.917,1.38,0.171,0.862,"None","4145","megakaryocyte-associated tyrosine kinase","NS",0.767003889607846
"OPRL1",-17.2,-2.05,-1.39,0.171,0.862,"None","4987","opioid related nociceptin receptor 1","NS",0.767003889607846
"MSTO1",-7.03,3.54,-1.38,0.171,0.862,"None","55154","misato mitochondrial distribution and morphology regulator 1","NS",0.767003889607846
"AVPR1B",16,1.54,1.38,0.171,0.862,"None","553","arginine vasopressin receptor 1B","NS",0.767003889607846
"APOM",-9.44,1.25,-1.38,0.171,0.862,"None","55937","apolipoprotein M","NS",0.767003889607846
"BAIAP2L1",7.72,4.95,1.38,0.171,0.862,"None","55971","BAR/IMD domain containing adaptor protein 2 like 1","NS",0.767003889607846
"PTPN3",-5.49,5.86,-1.38,0.171,0.862,"None","5774","protein tyrosine phosphatase non-receptor type 3","NS",0.767003889607846
"PODNL1",10.5,-0.724,1.38,0.171,0.862,"None","79883","podocan like 1","NS",0.767003889607846
"AIP",-5.59,4.78,-1.38,0.171,0.862,"None","9049","aryl hydrocarbon receptor interacting protein","NS",0.767003889607846
"MLIP",15.4,3.21,1.38,0.171,0.862,"None","90523","muscular LMNA interacting protein","NS",0.767003889607846
"ZBED1",5.81,6.01,1.38,0.171,0.862,"None","9189","zinc finger BED-type containing 1","NS",0.767003889607846
"HSPB9",-10.8,-0.28,-1.38,0.171,0.862,"None","94086","heat shock protein family B (small) member 9","NS",0.767003889607846
"CD69",17.9,-1.07,1.38,0.171,0.862,"None","969","CD69 molecule","NS",0.767003889607846
"TRIM40",21.8,-2.59,1.41,0.172,0.862,"None","135644","tripartite motif containing 40","NS",0.764471553092451
"PIWIL4",7.66,2.04,1.38,0.172,0.862,"Non-endocrine","143689","piwi like RNA-mediated gene silencing 4","NS",0.764471553092451
"CHST13",11.3,-2.26,1.38,0.172,0.862,"None","166012","carbohydrate sulfotransferase 13","NS",0.764471553092451
"AK1",6.68,1.68,1.38,0.172,0.862,"None","203","adenylate kinase 1","NS",0.764471553092451
"INPP5F",-7.35,6.42,-1.38,0.172,0.862,"None","22876","inositol polyphosphate-5-phosphatase F","NS",0.764471553092451
"FOXE3",-23.1,-2.14,-1.39,0.172,0.862,"None","2301","forkhead box E3","NS",0.764471553092451
"IFT172",-7.56,4.96,-1.38,0.172,0.862,"None","26160","intraflagellar transport 172","NS",0.764471553092451
"CNNM4",6.17,4.97,1.38,0.172,0.862,"None","26504","cyclin and CBS domain divalent metal cation transport mediator 4","NS",0.764471553092451
"TNF",15.1,2.55,1.38,0.172,0.862,"None","7124","tumor necrosis factor","NS",0.764471553092451
"LST1",11.8,-1.38,1.38,0.172,0.862,"Non-endocrine","7940","leukocyte specific transcript 1","NS",0.764471553092451
"PNPLA3",10.7,-2.13,1.38,0.172,0.862,"None","80339","patatin like phospholipase domain containing 3","NS",0.764471553092451
"AKAP6",-8.78,3.56,-1.38,0.172,0.862,"None","9472","A-kinase anchoring protein 6","NS",0.764471553092451
"ACY1",-11.5,-0.919,-1.38,0.172,0.862,"None","95","aminoacylase 1","NS",0.764471553092451
"KNTC1",7.23,2.4,1.38,0.172,0.862,"None","9735","kinetochore associated 1","NS",0.764471553092451
"BTG3-AS1",9.5,1.04,1.37,0.173,0.862,"None","110806272","BTG3 antisense RNA 1","NS",0.761953896871205
"MMS22L",-6.68,2.72,-1.37,0.173,0.862,"None","253714","MMS22 like, DNA repair protein","NS",0.761953896871205
"AHCTF1",-6.04,5.97,-1.37,0.173,0.862,"None","25909","AT-hook containing transcription factor 1","NS",0.761953896871205
"NR3C1",-6.24,6.65,-1.37,0.173,0.862,"None","2908","nuclear receptor subfamily 3 group C member 1","NS",0.761953896871205
"LRRC18",-19.8,-2.66,-1.41,0.173,0.862,"None","474354","leucine rich repeat containing 18","NS",0.761953896871205
"GLTP",5.8,5.18,1.37,0.173,0.862,"None","51228","glycolipid transfer protein","NS",0.761953896871205
"GALNT7",7.66,4.02,1.37,0.173,0.862,"Non-endocrine","51809","polypeptide N-acetylgalactosaminyltransferase 7","NS",0.761953896871205
"DISP3",-12.2,3.43,-1.37,0.173,0.862,"Endocrine","57540","dispatched RND transporter family member 3","NS",0.761953896871205
"S100A11",8.68,5.45,1.37,0.173,0.862,"None","6282","S100 calcium binding protein A11","NS",0.761953896871205
"LBHD1",-8.09,1.45,-1.37,0.173,0.862,"None","79081","LBH domain containing 1","NS",0.761953896871205
"BAALC",11.7,2.88,1.37,0.173,0.862,"None","79870","BAALC binder of MAP3K1 and KLF4","NS",0.761953896871205
"KREMEN1",-7.14,4.79,-1.37,0.173,0.862,"None","83999","kringle containing transmembrane protein 1","NS",0.761953896871205
"SPATA17",-11.3,0.569,-1.37,0.174,0.862,"None","128153","spermatogenesis associated 17","NS",0.7594507517174
"C7orf31",-5.65,2.9,-1.37,0.174,0.862,"None","136895","chromosome 7 open reading frame 31","NS",0.7594507517174
"SPINK13",-10.1,-2.55,-1.38,0.174,0.862,"None","153218","serine peptidase inhibitor Kazal type 13","NS",0.7594507517174
"FCGR1B",-11,-2.4,-1.37,0.174,0.862,"None","2210","Fc fragment of IgG receptor Ib","NS",0.7594507517174
"CLCA4",-13.5,-1.7,-1.37,0.174,0.862,"None","22802","chloride channel accessory 4","NS",0.7594507517174
"ORC6",11.2,-0.535,1.37,0.174,0.862,"None","23594","origin recognition complex subunit 6","NS",0.7594507517174
"C17orf58",6.06,3.21,1.37,0.174,0.862,"None","284018","chromosome 17 open reading frame 58","NS",0.7594507517174
"GPR18",-8.37,-2.58,-1.37,0.174,0.862,"None","2841","G protein-coupled receptor 18","NS",0.7594507517174
"CTNNA3",-13.1,0.824,-1.37,0.174,0.862,"Endocrine","29119","catenin alpha 3","NS",0.7594507517174
"PF4",19.4,-2.33,1.39,0.174,0.862,"None","5196","platelet factor 4","NS",0.7594507517174
"ARHGEF38",10.4,1.3,1.37,0.174,0.862,"None","54848","Rho guanine nucleotide exchange factor 38","NS",0.7594507517174
"FAM234B",5.46,3.56,1.37,0.174,0.862,"None","57613","family with sequence similarity 234 member B","NS",0.7594507517174
"RBP2",-10.6,-1.01,-1.37,0.174,0.862,"None","5948","retinol binding protein 2","NS",0.7594507517174
"BOLA2B",11.3,-1.71,1.37,0.174,0.862,"None","654483","bolA family member 2B","NS",0.7594507517174
"REG4",17.6,2.66,1.37,0.174,0.862,"Non-endocrine","83998","regenerating family member 4","NS",0.7594507517174
"C2orf88",12,2.71,1.37,0.174,0.862,"Non-endocrine","84281","chromosome 2 open reading frame 88","NS",0.7594507517174
"ST6GAL2",-16.9,-2.33,-1.39,0.174,0.862,"None","84620","ST6 beta-galactoside alpha-2,6-sialyltransferase 2","NS",0.7594507517174
"COX14",-5.88,4.25,-1.37,0.174,0.862,"None","84987","cytochrome c oxidase assembly factor COX14","NS",0.7594507517174
"ABCC9",9.15,5.5,1.37,0.175,0.862,"None","10060","ATP binding cassette subfamily C member 9","NS",0.756961951313706
"ADAP1",7.42,1.01,1.37,0.175,0.862,"None","11033","ArfGAP with dual PH domains 1","NS",0.756961951313706
"ZFP28",-5.89,3.64,-1.37,0.175,0.862,"Endocrine","140612","ZFP28 zinc finger protein","NS",0.756961951313706
"KCNV2",-11.6,-2.42,-1.38,0.175,0.862,"None","169522","potassium voltage-gated channel modifier subfamily V member 2","NS",0.756961951313706
"LRRC73",7.89,2.3,1.37,0.175,0.862,"None","221424","leucine rich repeat containing 73","NS",0.756961951313706
"WDR72",23.5,0.503,1.37,0.175,0.862,"None","256764","WD repeat domain 72","NS",0.756961951313706
"INTU",-6.36,3.82,-1.37,0.175,0.862,"None","27152","inturned planar cell polarity protein","NS",0.756961951313706
"LY86-AS1",-21.5,-2.51,-1.39,0.175,0.862,"None","285780","LY86 antisense RNA 1","NS",0.756961951313706
"KCNQ2",-10.5,5.23,-1.37,0.175,0.862,"None","3785","potassium voltage-gated channel subfamily Q member 2","NS",0.756961951313706
"MRNIP",-6.34,5.31,-1.37,0.175,0.862,"None","51149","MRN complex interacting protein","NS",0.756961951313706
"CLEC1A",13.8,-0.782,1.37,0.175,0.862,"Non-endocrine","51267","C-type lectin domain family 1 member A","NS",0.756961951313706
"NFE4",-14.7,-2.45,-1.39,0.175,0.862,"None","58160","nuclear factor, erythroid 4","NS",0.756961951313706
"RARRES1",12.8,1.17,1.37,0.175,0.862,"None","5918","retinoic acid receptor responder 1","NS",0.756961951313706
"POTEI",15.7,0.599,1.37,0.175,0.862,"None","653269","POTE ankyrin domain family member I","NS",0.756961951313706
"POTEJ",15.1,-0.614,1.37,0.175,0.862,"None","653781","POTE ankyrin domain family member J","NS",0.756961951313706
"IFT74",-5.72,4.38,-1.37,0.175,0.862,"None","80173","intraflagellar transport 74","NS",0.756961951313706
"CAVIN2",23.4,1.46,1.37,0.175,0.862,"None","8436","caveolae associated protein 2","NS",0.756961951313706
"SYNJ1",-6.83,4.71,-1.37,0.175,0.862,"Endocrine","8867","synaptojanin 1","NS",0.756961951313706
"DTD2",5.46,2.39,1.36,0.176,0.862,"None","112487","D-aminoacyl-tRNA deacylase 2","NS",0.75448733218585
"ANO4",13.3,-1.63,1.37,0.176,0.862,"None","121601","anoctamin 4","NS",0.75448733218585
"SRARP",-17.9,-2.24,-1.39,0.176,0.862,"None","149563","steroid receptor associated and regulated protein","NS",0.75448733218585
"HSCB",-6.08,2.73,-1.36,0.176,0.862,"None","150274","HscB mitochondrial iron-sulfur cluster cochaperone","NS",0.75448733218585
"SBSPON",9.81,-0.2,1.36,0.176,0.862,"None","157869","somatomedin B and thrombospondin type 1 domain containing","NS",0.75448733218585
"EYA1",18.5,-0.188,1.36,0.176,0.862,"None","2138","EYA transcriptional coactivator and phosphatase 1","NS",0.75448733218585
"FFAR2",-13.1,1.6,-1.36,0.176,0.862,"Endocrine","2867","free fatty acid receptor 2","NS",0.75448733218585
"IER5",7.58,5.78,1.36,0.176,0.862,"None","51278","immediate early response 5","NS",0.75448733218585
"ACSL5",8.79,1.9,1.37,0.176,0.862,"Non-endocrine","51703","acyl-CoA synthetase long chain family member 5","NS",0.75448733218585
"SNTG2",10.8,1.44,1.36,0.176,0.862,"None","54221","syntrophin gamma 2","NS",0.75448733218585
"EPN3",17.2,1.45,1.37,0.176,0.862,"Non-endocrine","55040","epsin 3","NS",0.75448733218585
"SHROOM4",16.8,0.233,1.36,0.176,0.862,"None","57477","shroom family member 4","NS",0.75448733218585
"SPTBN4",-6.99,6.1,-1.36,0.176,0.862,"Endocrine","57731","spectrin beta, non-erythrocytic 4","NS",0.75448733218585
"NGB",15.6,-1.43,1.37,0.176,0.862,"None","58157","neuroglobin","NS",0.75448733218585
"EBF2",11.7,0.576,1.36,0.176,0.862,"None","64641","EBF transcription factor 2","NS",0.75448733218585
"ZAP70",11.2,-1.19,1.36,0.176,0.862,"None","7535","zeta chain of T cell receptor associated protein kinase 70","NS",0.75448733218585
"VGLL4",6.17,4.87,1.36,0.176,0.862,"None","9686","vestigial like family member 4","NS",0.75448733218585
"STMN2",8.79,6.62,1.36,0.177,0.862,"None","11075","stathmin 2","NS",0.752026733638193
"ARHGEF25",7.67,2.34,1.36,0.177,0.862,"None","115557","Rho guanine nucleotide exchange factor 25","NS",0.752026733638193
"RASGRP4",13.1,-1.06,1.36,0.177,0.862,"Non-endocrine","115727","RAS guanyl releasing protein 4","NS",0.752026733638193
"PLAAT5",18.7,0.368,1.36,0.177,0.862,"Non-endocrine","117245","phospholipase A and acyltransferase 5","NS",0.752026733638193
"SLC31A2",14.1,0.539,1.36,0.177,0.862,"None","1318","solute carrier family 31 member 2","NS",0.752026733638193
"CNBD2",-13.9,0.392,-1.36,0.177,0.862,"None","140894","cyclic nucleotide binding domain containing 2","NS",0.752026733638193
"ZNF675",-6.38,2.81,-1.36,0.177,0.862,"None","171392","zinc finger protein 675","NS",0.752026733638193
"NPIPB3",-9.89,2.19,-1.36,0.177,0.862,"None","23117","nuclear pore complex interacting protein family member B3","NS",0.752026733638193
"NUPR1",16.5,4.16,1.36,0.177,0.862,"Non-endocrine","26471","nuclear protein 1, transcriptional regulator","NS",0.752026733638193
"TJP3",9.78,2.23,1.36,0.177,0.862,"None","27134","tight junction protein 3","NS",0.752026733638193
"CFI",9.51,3.59,1.36,0.177,0.862,"None","3426","complement factor I","NS",0.752026733638193
"ATP5PF",-6,5.39,-1.36,0.177,0.862,"None","522","ATP synthase peripheral stalk subunit F6","NS",0.752026733638193
"OTULINL",-8.13,6.53,-1.36,0.177,0.862,"None","54491","OTU deubiquitinase with linear linkage specificity like","NS",0.752026733638193
"RALGPS2",5.92,4.7,1.36,0.177,0.862,"None","55103","Ral GEF with PH domain and SH3 binding motif 2","NS",0.752026733638193
"PRH1",-10,0.0635,-1.36,0.177,0.862,"None","5554","proline rich protein HaeIII subfamily 1","NS",0.752026733638193
"THAP10",-7.31,1.19,-1.36,0.177,0.862,"None","56906","THAP domain containing 10","NS",0.752026733638193
"RHBG",-13,-1.5,-1.36,0.177,0.862,"None","57127","Rh family B glycoprotein (gene/pseudogene)","NS",0.752026733638193
"SEMG1",-19.1,-2.63,-1.4,0.177,0.862,"None","6406","semenogelin 1","NS",0.752026733638193
"SOS1",5.86,5.41,1.36,0.177,0.862,"None","6654","SOS Ras/Rac guanine nucleotide exchange factor 1","NS",0.752026733638193
"TAL2",-12.1,-2.59,-1.37,0.177,0.862,"None","6887","TAL bHLH transcription factor 2","NS",0.752026733638193
"PDHX",5.75,4.34,1.36,0.177,0.862,"None","8050","pyruvate dehydrogenase complex component X","NS",0.752026733638193
"MATN4",18.3,0.156,1.36,0.177,0.862,"Non-endocrine","8785","matrilin 4","NS",0.752026733638193
"NUP210L",-14.6,-1.42,-1.36,0.177,0.862,"None","91181","nucleoporin 210 like","NS",0.752026733638193
"EPOP",12.9,2.72,1.36,0.178,0.863,"None","100170841","elongin BC and polycomb repressive complex 2 associated protein","NS",0.749579997691106
"H2BU1",-13.8,-1.38,-1.36,0.178,0.862,"None","128312","H2B.U histone 1","NS",0.749579997691106
"WFDC5",-22.1,-2.75,-1.4,0.178,0.863,"None","149708","WAP four-disulfide core domain 5","NS",0.749579997691106
"DOLK",6.28,3.11,1.36,0.178,0.862,"None","22845","dolichol kinase","NS",0.749579997691106
"SERTAD1",8.58,4.62,1.36,0.178,0.862,"None","29950","SERTA domain containing 1","NS",0.749579997691106
"CCDC178",9.9,-0.327,1.36,0.178,0.863,"None","374864","coiled-coil domain containing 178","NS",0.749579997691106
"CFAP73",11.8,-1.49,1.36,0.178,0.863,"None","387885","cilia and flagella associated protein 73","NS",0.749579997691106
"MYO9A",6.92,4.39,1.36,0.178,0.863,"None","4649","myosin IXA","NS",0.749579997691106
"SFRP5",16.8,5,1.36,0.178,0.863,"Non-endocrine","6425","secreted frizzled related protein 5","NS",0.749579997691106
"SLIRP",-7.29,4.53,-1.36,0.178,0.863,"None","81892","SRA stem-loop interacting RNA binding protein","NS",0.749579997691106
"RDH16",12.9,-1.7,1.36,0.178,0.862,"None","8608","retinol dehydrogenase 16","NS",0.749579997691106
"PSTPIP2",12,1.33,1.36,0.178,0.862,"None","9050","proline-serine-threonine phosphatase interacting protein 2","NS",0.749579997691106
"REEP6",9.9,2.87,1.36,0.178,0.863,"Non-endocrine","92840","receptor accessory protein 6","NS",0.749579997691106
"LOC101928733",18.9,-2.08,1.37,0.179,0.863,"None","101928733","uncharacterized LOC101928733","NS",0.747146969020107
"CTF1",15.6,1.48,1.35,0.179,0.863,"None","1489","cardiotrophin 1","NS",0.747146969020107
"PPM1K",-6.82,6.1,-1.36,0.179,0.863,"None","152926","protein phosphatase, Mg2+/Mn2+ dependent 1K","NS",0.747146969020107
"EN1",-14.1,-2.14,-1.36,0.179,0.863,"None","2019","engrailed homeobox 1","NS",0.747146969020107
"LDOC1",-5.99,5.78,-1.35,0.179,0.863,"None","23641","LDOC1 regulator of NFKB signaling","NS",0.747146969020107
"HLA-DQB2",-16,-1.89,-1.36,0.179,0.863,"None","3120","major histocompatibility complex, class II, DQ beta 2","NS",0.747146969020107
"LAIR1",18.8,-0.4,1.36,0.179,0.863,"None","3903","leukocyte associated immunoglobulin like receptor 1","NS",0.747146969020107
"MT-ND4",-5.58,13.2,-1.35,0.179,0.863,"None","4538","mitochondrially encoded NADH dehydrogenase 4","NS",0.747146969020107
"PAG1",9.19,2.92,1.35,0.179,0.863,"Non-endocrine","55824","phosphoprotein membrane anchor with glycosphingolipid microdomains 1","NS",0.747146969020107
"PRSS2",22.8,13.1,1.35,0.179,0.863,"Non-endocrine","5645","serine protease 2","NS",0.747146969020107
"SLC18A3",14.4,-1.37,1.36,0.179,0.863,"None","6572","solute carrier family 18 member A3","NS",0.747146969020107
"TDO2",13.4,-1.82,1.36,0.179,0.863,"None","6999","tryptophan 2,3-dioxygenase","NS",0.747146969020107
"AJUBA",12.1,2.44,1.35,0.179,0.863,"Non-endocrine","84962","ajuba LIM protein","NS",0.747146969020107
"NDST2",8.99,0.125,1.35,0.179,0.863,"None","8509","N-deacetylase and N-sulfotransferase 2","NS",0.747146969020107
"ASB16",-9.64,2.67,-1.36,0.179,0.863,"Endocrine","92591","ankyrin repeat and SOCS box containing 16","NS",0.747146969020107
