"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"MT-ND6",2.22,8.9,1.38,0.172,0.518,"None","4541","mitochondrially encoded NADH dehydrogenase 6","NS",0.764471553092451
"PMM2",1.85,4.08,1.38,0.172,0.519,"None","5373","phosphomannomutase 2","NS",0.764471553092451
"N4BP2",-2.31,5.15,-1.38,0.172,0.518,"None","55728","NEDD4 binding protein 2","NS",0.764471553092451
"C12orf4",1.76,3.26,1.38,0.172,0.519,"None","57102","chromosome 12 open reading frame 4","NS",0.764471553092451
"DPH6",-1.9,3.05,-1.38,0.172,0.518,"None","89978","diphthamine biosynthesis 6","NS",0.764471553092451
"EIF4A1",-2.51,3.54,-1.37,0.173,0.52,"None","1973","eukaryotic translation initiation factor 4A1","NS",0.761953896871205
"TWISTNB",-2.08,4.95,-1.37,0.173,0.521,"None","221830","TWIST neighbor","NS",0.761953896871205
"ADGRL3",4,-1.79,1.38,0.173,0.52,"None","23284","adhesion G protein-coupled receptor L3","NS",0.761953896871205
"DDR2",2.42,3.8,1.37,0.173,0.521,"None","4921","discoidin domain receptor tyrosine kinase 2","NS",0.761953896871205
"PLAUR",-6.48,5.57,-1.37,0.173,0.52,"None","5329","plasminogen activator, urokinase receptor","NS",0.761953896871205
"PLXNA2",-2.24,6.7,-1.37,0.173,0.521,"None","5362","plexin A2","NS",0.761953896871205
"NYNRIN",-3.82,3.12,-1.37,0.173,0.52,"None","57523","NYN domain and retroviral integrase containing","NS",0.761953896871205
"C11orf1",1.83,3.94,1.37,0.173,0.52,"None","64776","chromosome 11 open reading frame 1","NS",0.761953896871205
"C3AR1",5.78,-1.37,1.38,0.173,0.52,"Non-endocrine","719","complement C3a receptor 1","NS",0.761953896871205
"CNTNAP3",5.17,1.79,1.37,0.173,0.52,"None","79937","contactin associated protein family member 3","NS",0.761953896871205
"POF1B",-2.63,2.54,-1.37,0.173,0.52,"Non-endocrine","79983","POF1B actin binding protein","NS",0.761953896871205
"CACNA1H",2.51,6.69,1.37,0.173,0.521,"Endocrine","8912","calcium voltage-gated channel subunit alpha1 H","NS",0.761953896871205
"CKLF-CMTM1",4.76,-2.1,1.38,0.174,0.522,"None","100529251","CKLF-CMTM1 readthrough","NS",0.7594507517174
"CEL",-7.1,11.9,-1.37,0.174,0.522,"Non-endocrine","1056","carboxyl ester lipase","NS",0.7594507517174
"GBP5",-5.26,0.192,-1.37,0.174,0.523,"None","115362","guanylate binding protein 5","NS",0.7594507517174
"KCNV2",4.54,-2.42,1.38,0.174,0.522,"None","169522","potassium voltage-gated channel modifier subfamily V member 2","NS",0.7594507517174
"GLI2",-4.73,-0.188,-1.37,0.174,0.523,"None","2736","GLI family zinc finger 2","NS",0.7594507517174
"ZSCAN5B",5.42,-2.36,1.38,0.174,0.522,"None","342933","zinc finger and SCAN domain containing 5B","NS",0.7594507517174
"NRROS",-3.45,-0.379,-1.37,0.174,0.523,"None","375387","negative regulator of reactive oxygen species","NS",0.7594507517174
"LHB",5.32,-1.58,1.38,0.174,0.522,"None","3972","luteinizing hormone subunit beta","NS",0.7594507517174
"ZNF586",2.09,3.27,1.37,0.174,0.522,"None","54807","zinc finger protein 586","NS",0.7594507517174
"RAF1",-1.99,6.48,-1.37,0.174,0.523,"None","5894","Raf-1 proto-oncogene, serine/threonine kinase","NS",0.7594507517174
"FAM163B",-3.93,-2.19,-1.37,0.174,0.522,"None","642968","family with sequence similarity 163 member B","NS",0.7594507517174
"SH3GL1",-2.54,5.98,-1.37,0.174,0.523,"None","6455","SH3 domain containing GRB2 like 1, endophilin A2","NS",0.7594507517174
"MZT2A",-1.86,5.03,-1.37,0.174,0.522,"None","653784","mitotic spindle organizing protein 2A","NS",0.7594507517174
"IL1RL2",-3.73,0.742,-1.37,0.174,0.523,"None","8808","interleukin 1 receptor like 2","NS",0.7594507517174
"H2AC11",-3.58,-1.98,-1.37,0.174,0.522,"None","8969","H2A clustered histone 11","NS",0.7594507517174
"SYNPO",-2.01,7.25,-1.37,0.175,0.524,"None","11346","synaptopodin","NS",0.756961951313706
"BEAN1",4.46,-1.17,1.37,0.175,0.524,"None","146227","brain expressed associated with NEDD4 1","NS",0.756961951313706
"ZFP1",-1.99,3.07,-1.37,0.175,0.524,"None","162239","ZFP1 zinc finger protein","NS",0.756961951313706
"OXER1",-2.95,1.09,-1.37,0.175,0.524,"None","165140","oxoeicosanoid receptor 1","NS",0.756961951313706
"MMS22L",2.09,2.72,1.37,0.175,0.523,"None","253714","MMS22 like, DNA repair protein","NS",0.756961951313706
"GATM",-6.94,7.85,-1.37,0.175,0.524,"Non-endocrine","2628","glycine amidinotransferase","NS",0.756961951313706
"KRT13",-14.5,-1.21,-1.38,0.175,0.524,"None","3860","keratin 13","NS",0.756961951313706
"NPIPB12",-3.58,0.625,-1.37,0.175,0.523,"None","440353","nuclear pore complex interacting protein family member B12","NS",0.756961951313706
"AKR1B15",6.92,-2.34,1.4,0.175,0.524,"None","441282","aldo-keto reductase family 1 member B15","NS",0.756961951313706
"SLC5A7",9.06,-1.25,1.38,0.175,0.524,"None","60482","solute carrier family 5 member 7","NS",0.756961951313706
"DPEP3",3.52,-2.61,1.39,0.175,0.523,"None","64180","dipeptidase 3","NS",0.756961951313706
"INTS3",2.61,5.7,1.37,0.175,0.523,"None","65123","integrator complex subunit 3","NS",0.756961951313706
"STARD13",-1.92,4.6,-1.37,0.175,0.524,"None","90627","StAR related lipid transfer domain containing 13","NS",0.756961951313706
"MRGPRF",-3.91,0.53,-1.36,0.176,0.525,"Non-endocrine","116535","MAS related GPR family member F","NS",0.75448733218585
"IFNLR1",-2.88,3.94,-1.36,0.176,0.525,"None","163702","interferon lambda receptor 1","NS",0.75448733218585
"MMACHC",3.76,1.29,1.36,0.176,0.526,"None","25974","metabolism of cobalamin associated C","NS",0.75448733218585
"ZNF777",2.34,4.5,1.36,0.176,0.525,"None","27153","zinc finger protein 777","NS",0.75448733218585
"TFPT",1.93,2.77,1.36,0.176,0.526,"None","29844","TCF3 fusion partner","NS",0.75448733218585
"DIPK1A",2.13,2.01,1.36,0.176,0.525,"None","388650","divergent protein kinase domain 1A","NS",0.75448733218585
"GRID2IP",3.23,0.177,1.36,0.176,0.525,"None","392862","Grid2 interacting protein","NS",0.75448733218585
"ODC1",-2.04,7.36,-1.36,0.176,0.526,"None","4953","ornithine decarboxylase 1","NS",0.75448733218585
"CEP83",1.73,3.36,1.36,0.176,0.525,"None","51134","centrosomal protein 83","NS",0.75448733218585
"TMEM144",2.12,3,1.36,0.176,0.525,"None","55314","transmembrane protein 144","NS",0.75448733218585
"RPS2",-2.48,9.78,-1.36,0.176,0.525,"None","6187","ribosomal protein S2","NS",0.75448733218585
"TKT",-1.87,7.29,-1.36,0.176,0.526,"Non-endocrine","7086","transketolase","NS",0.75448733218585
"NR2E1",3.38,-2.53,1.38,0.176,0.525,"None","7101","nuclear receptor subfamily 2 group E member 1","NS",0.75448733218585
"ABHD16A",2.1,2.09,1.36,0.176,0.526,"None","7920","abhydrolase domain containing 16A","NS",0.75448733218585
"ZC3HAV1L",-4.19,1.21,-1.36,0.176,0.525,"None","92092","zinc finger CCCH-type containing, antiviral 1 like","NS",0.75448733218585
"LRR1",-2.71,1.36,-1.36,0.177,0.526,"None","122769","leucine rich repeat protein 1","NS",0.752026733638193
"CPO",3.13,-0.405,1.36,0.177,0.526,"None","130749","carboxypeptidase O","NS",0.752026733638193
"BMT2",1.99,4.12,1.36,0.177,0.526,"None","154743","base methyltransferase of 25S rRNA 2 homolog","NS",0.752026733638193
"EYA2",-4.73,-0.661,-1.36,0.177,0.526,"None","2139","EYA transcriptional coactivator and phosphatase 2","NS",0.752026733638193
"SLC24A2",-7.56,1.51,-1.36,0.177,0.526,"None","25769","solute carrier family 24 member 2","NS",0.752026733638193
"IL4R",-3.94,5.03,-1.36,0.177,0.526,"None","3566","interleukin 4 receptor","NS",0.752026733638193
"MTTP",-4.3,-2.07,-1.37,0.177,0.526,"None","4547","microsomal triglyceride transfer protein","NS",0.752026733638193
"DRG1",1.86,5.52,1.36,0.177,0.526,"None","4733","developmentally regulated GTP binding protein 1","NS",0.752026733638193
"NPY1R",-5.25,1.89,-1.36,0.177,0.526,"Non-endocrine","4886","neuropeptide Y receptor Y1","NS",0.752026733638193
"SLC45A2",3.57,0.457,1.36,0.177,0.526,"Endocrine","51151","solute carrier family 45 member 2","NS",0.752026733638193
"DUSP22",-1.83,4.03,-1.36,0.177,0.526,"Non-endocrine","56940","dual specificity phosphatase 22","NS",0.752026733638193
"CCNL1",-1.69,8.5,-1.36,0.177,0.526,"None","57018","cyclin L1","NS",0.752026733638193
"ZNF398",2.86,4.64,1.36,0.177,0.526,"None","57541","zinc finger protein 398","NS",0.752026733638193
"SKI",-2.13,5.4,-1.36,0.177,0.526,"None","6497","SKI proto-oncogene","NS",0.752026733638193
"TNS1",1.81,7.45,1.36,0.177,0.526,"None","7145","tensin 1","NS",0.752026733638193
"WNT8A",4.49,-2.56,1.4,0.177,0.526,"None","7478","Wnt family member 8A","NS",0.752026733638193
"OR2H2",4.99,-1.76,1.36,0.177,0.526,"None","7932","olfactory receptor family 2 subfamily H member 2","NS",0.752026733638193
"SPNS1",-3.7,0.351,-1.36,0.177,0.526,"None","83985","sphingolipid transporter 1 (putative)","NS",0.752026733638193
"LRRIQ1",3.49,2.13,1.36,0.177,0.526,"None","84125","leucine rich repeats and IQ motif containing 1","NS",0.752026733638193
"MIDEAS",-3.05,7.18,-1.36,0.177,0.526,"None","91748","mitotic deacetylase associated SANT domain protein","NS",0.752026733638193
"ZNF787",-2.43,5.04,-1.36,0.178,0.527,"None","126208","zinc finger protein 787","NS",0.749579997691106
"REM2",-2.73,3.08,-1.36,0.178,0.527,"None","161253","RRAD and GEM like GTPase 2","NS",0.749579997691106
"DAGLB",-1.86,3.95,-1.36,0.178,0.527,"None","221955","diacylglycerol lipase beta","NS",0.749579997691106
"SYT14",2.9,4.5,1.36,0.178,0.527,"None","255928","synaptotagmin 14","NS",0.749579997691106
"RTTN",1.88,3.2,1.36,0.178,0.527,"None","25914","rotatin","NS",0.749579997691106
"RANBP6",-1.82,6.08,-1.36,0.178,0.527,"None","26953","RAN binding protein 6","NS",0.749579997691106
"CACNG5",-5.11,2.43,-1.36,0.178,0.527,"None","27091","calcium voltage-gated channel auxiliary subunit gamma 5","NS",0.749579997691106
"TTC9C",2.62,2.14,1.36,0.178,0.527,"None","283237","tetratricopeptide repeat domain 9C","NS",0.749579997691106
"GPN3",1.91,3.09,1.36,0.178,0.527,"None","51184","GPN-loop GTPase 3","NS",0.749579997691106
"TRPM4",-1.72,3.85,-1.36,0.178,0.527,"None","54795","transient receptor potential cation channel subfamily M member 4","NS",0.749579997691106
"KDM3A",-1.92,6.22,-1.36,0.178,0.527,"None","55818","lysine demethylase 3A","NS",0.749579997691106
"PURA",1.9,5.4,1.36,0.178,0.527,"None","5813","purine rich element binding protein A","NS",0.749579997691106
"RLBP1",5.57,-1.71,1.36,0.178,0.527,"None","6017","retinaldehyde binding protein 1","NS",0.749579997691106
"SDC1",-4.19,3.93,-1.36,0.178,0.527,"Non-endocrine","6382","syndecan 1","NS",0.749579997691106
"CREB3L2",1.78,7.65,1.36,0.178,0.527,"None","64764","cAMP responsive element binding protein 3 like 2","NS",0.749579997691106
"PODNL1",-3.23,-0.724,-1.36,0.178,0.527,"None","79883","podocan like 1","NS",0.749579997691106
"NXPH4",-4.01,-0.415,-1.35,0.179,0.529,"Non-endocrine","11247","neurexophilin 4","NS",0.747146969020107
"CCDC85A",-4,-0.0157,-1.35,0.179,0.529,"None","114800","coiled-coil domain containing 85A","NS",0.747146969020107
"CPN1",3.45,-2.51,1.37,0.179,0.529,"None","1369","carboxypeptidase N subunit 1","NS",0.747146969020107
"CNPY4",2.55,2.7,1.35,0.179,0.528,"None","245812","canopy FGF signaling regulator 4","NS",0.747146969020107
"BRWD3",-1.98,4.68,-1.35,0.179,0.529,"None","254065","bromodomain and WD repeat domain containing 3","NS",0.747146969020107
"SPATA20",-1.73,5.4,-1.35,0.179,0.529,"None","64847","spermatogenesis associated 20","NS",0.747146969020107
"AMN",-4.65,1.83,-1.35,0.179,0.529,"None","81693","amnion associated transmembrane protein","NS",0.747146969020107
"CHAF1B",-2.54,2.74,-1.36,0.179,0.527,"None","8208","chromatin assembly factor 1 subunit B","NS",0.747146969020107
"CNFN",-3.44,-1.37,-1.36,0.179,0.527,"None","84518","cornifelin","NS",0.747146969020107
"DSCAM-AS1",-5.29,-1.64,-1.36,0.18,0.531,"None","100506492","DSCAM antisense RNA 1","NS",0.744727494896694
"FOXC2-AS1",3.92,-2.8,1.39,0.18,0.53,"None","103752587","FOXC2 antisense RNA 1","NS",0.744727494896694
"RCAN1",-3.69,5.74,-1.35,0.18,0.53,"None","1827","regulator of calcineurin 1","NS",0.744727494896694
"FOXJ3",2.1,6.68,1.35,0.18,0.53,"None","22887","forkhead box J3","NS",0.744727494896694
"STAU2",2.26,4.57,1.35,0.18,0.531,"None","27067","staufen double-stranded RNA binding protein 2","NS",0.744727494896694
"UBQLN2",2.36,6.36,1.35,0.18,0.53,"None","29978","ubiquilin 2","NS",0.744727494896694
"ITGB6",-4.52,2.78,-1.35,0.18,0.53,"Non-endocrine","3694","integrin subunit beta 6","NS",0.744727494896694
"ITPKA",-4.55,-0.911,-1.35,0.18,0.53,"Non-endocrine","3706","inositol-trisphosphate 3-kinase A","NS",0.744727494896694
"CD99",-2.88,10.5,-1.35,0.18,0.531,"None","4267","CD99 molecule (Xg blood group)","NS",0.744727494896694
"RAPGEFL1",-1.71,3.46,-1.35,0.18,0.53,"None","51195","Rap guanine nucleotide exchange factor like 1","NS",0.744727494896694
"LZTFL1",2.27,5.78,1.35,0.18,0.53,"None","54585","leucine zipper transcription factor like 1","NS",0.744727494896694
"CDT1",-3.69,0.712,-1.35,0.18,0.53,"None","81620","chromatin licensing and DNA replication factor 1","NS",0.744727494896694
"SNAP23",-2.23,2.96,-1.35,0.18,0.531,"None","8773","synaptosome associated protein 23","NS",0.744727494896694
"ZNF784",1.97,2.54,1.35,0.181,0.533,"None","147808","zinc finger protein 784","NS",0.742321425130815
"NPPB",-5.52,-0.7,-1.35,0.181,0.532,"None","4879","natriuretic peptide B","NS",0.742321425130815
"TEX2",-1.81,5.37,-1.35,0.181,0.533,"None","55852","testis expressed 2","NS",0.742321425130815
"DCLRE1C",-1.81,3.43,-1.35,0.181,0.531,"None","64421","DNA cross-link repair 1C","NS",0.742321425130815
"SLAMF1",-4.63,-1.63,-1.35,0.181,0.533,"None","6504","signaling lymphocytic activation molecule family member 1","NS",0.742321425130815
"SLC20A2",1.67,5.46,1.35,0.181,0.531,"None","6575","solute carrier family 20 member 2","NS",0.742321425130815
"TSTA3",2.07,5.62,1.35,0.181,0.531,"None","7264","tissue specific transplantation antigen P35B","NS",0.742321425130815
"CXXC4",2.74,5.11,1.35,0.181,0.533,"None","80319","CXXC finger protein 4","NS",0.742321425130815
"TROAP",-5.79,-1.4,-1.35,0.182,0.534,"None","10024","trophinin associated protein","NS",0.739928612014925
"GCNT7",-5.68,0.648,-1.35,0.182,0.534,"None","140687","glucosaminyl (N-acetyl) transferase family member 7","NS",0.739928612014925
"PAOX",2.24,0.803,1.35,0.182,0.533,"None","196743","polyamine oxidase","NS",0.739928612014925
"GTF2A1",2.19,4.84,1.35,0.182,0.534,"None","2957","general transcription factor IIA subunit 1","NS",0.739928612014925
"CXCR1",-5.98,-2.39,-1.36,0.182,0.535,"None","3577","C-X-C motif chemokine receptor 1","NS",0.739928612014925
"LIF",-6.18,6.46,-1.34,0.182,0.535,"None","3976","LIF interleukin 6 family cytokine","NS",0.739928612014925
"CDK12",-1.86,5.93,-1.34,0.182,0.534,"None","51755","cyclin dependent kinase 12","NS",0.739928612014925
"GRAMD1C",-2.2,3.82,-1.34,0.182,0.534,"None","54762","GRAM domain containing 1C","NS",0.739928612014925
"TDRD1",-4.4,-0.958,-1.34,0.182,0.535,"None","56165","tudor domain containing 1","NS",0.739928612014925
"SCN9A",-3.27,3.25,-1.34,0.182,0.534,"None","6335","sodium voltage-gated channel alpha subunit 9","NS",0.739928612014925
"ARHGAP19",-2.23,3.11,-1.35,0.182,0.534,"None","84986","Rho GTPase activating protein 19","NS",0.739928612014925
"HAP1",4.23,4.13,1.35,0.182,0.533,"None","9001","huntingtin associated protein 1","NS",0.739928612014925
"MYOZ3",-3.48,-1.69,-1.35,0.182,0.534,"None","91977","myozenin 3","NS",0.739928612014925
"DHRS4",1.77,3.43,1.34,0.183,0.536,"None","10901","dehydrogenase/reductase 4","NS",0.737548910269571
"FGG",-8.69,0.428,-1.34,0.183,0.536,"None","2266","fibrinogen gamma chain","NS",0.737548910269571
"SUSD5",4.01,-0.558,1.34,0.183,0.536,"None","26032","sushi domain containing 5","NS",0.737548910269571
"GOLGA6L9",-2.06,3.03,-1.34,0.183,0.535,"None","440295","golgin A6 family like 9","NS",0.737548910269571
"PDE3B",-2.81,6.38,-1.34,0.183,0.536,"None","5140","phosphodiesterase 3B","NS",0.737548910269571
"TCTE3",-2.06,1.36,-1.34,0.183,0.536,"None","6991","t-complex-associated-testis-expressed 3","NS",0.737548910269571
"SEMA3B",-3.32,4.61,-1.34,0.183,0.536,"None","7869","semaphorin 3B","NS",0.737548910269571
"ATAT1",1.88,3.25,1.34,0.183,0.535,"None","79969","alpha tubulin acetyltransferase 1","NS",0.737548910269571
"H2BC7",-4.44,-0.873,-1.34,0.183,0.535,"None","8343","H2B clustered histone 7","NS",0.737548910269571
"C11orf68",2.21,3.86,1.34,0.183,0.535,"None","83638","chromosome 11 open reading frame 68","NS",0.737548910269571
"PCGF1",1.77,3.03,1.34,0.183,0.535,"None","84759","polycomb group ring finger 1","NS",0.737548910269571
"SOX30",3.42,-0.988,1.34,0.184,0.538,"None","11063","SRY-box transcription factor 30","NS",0.735182176990464
"C14orf28",2.59,1.99,1.34,0.184,0.537,"None","122525","chromosome 14 open reading frame 28","NS",0.735182176990464
"NRG4",-5.11,1.35,-1.34,0.184,0.538,"Non-endocrine","145957","neuregulin 4","NS",0.735182176990464
"IBTK",1.98,6.84,1.34,0.184,0.537,"None","25998","inhibitor of Bruton tyrosine kinase","NS",0.735182176990464
"LFNG",-6.38,1.82,-1.34,0.184,0.537,"Non-endocrine","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","NS",0.735182176990464
"SPINK2",4.34,0.0741,1.34,0.184,0.538,"None","6691","serine peptidase inhibitor Kazal type 2","NS",0.735182176990464
"SURF2",1.92,4.53,1.34,0.184,0.537,"None","6835","surfeit 2","NS",0.735182176990464
"TGIF1",-4.81,4.9,-1.34,0.184,0.538,"None","7050","TGFB induced factor homeobox 1","NS",0.735182176990464
"ZNF165",-4.65,4.86,-1.34,0.184,0.537,"None","7718","zinc finger protein 165","NS",0.735182176990464
"VPS37B",-2.75,6.38,-1.34,0.184,0.538,"None","79720","VPS37B subunit of ESCRT-I","NS",0.735182176990464
"HAUS1",-1.9,2.64,-1.34,0.185,0.539,"None","115106","HAUS augmin like complex subunit 1","NS",0.732828271596986
"SLC5A10",-4.74,-1.27,-1.34,0.185,0.539,"None","125206","solute carrier family 5 member 10","NS",0.732828271596986
"OCIAD2",2.3,5.55,1.34,0.185,0.538,"None","132299","OCIA domain containing 2","NS",0.732828271596986
"SDK1",-2.14,6.98,-1.34,0.185,0.539,"None","221935","sidekick cell adhesion molecule 1","NS",0.732828271596986
"COPG2",1.75,4.46,1.33,0.185,0.539,"None","26958","COPI coat complex subunit gamma 2","NS",0.732828271596986
"GPR34",5.24,-1.6,1.34,0.185,0.538,"None","2857","G protein-coupled receptor 34","NS",0.732828271596986
"GTF2E1",2.96,2.38,1.33,0.185,0.539,"None","2960","general transcription factor IIE subunit 1","NS",0.732828271596986
"PSAT1",-5.59,3.17,-1.34,0.185,0.539,"Non-endocrine","29968","phosphoserine aminotransferase 1","NS",0.732828271596986
"IFITM5",-7.56,-1.12,-1.34,0.185,0.539,"None","387733","interferon induced transmembrane protein 5","NS",0.732828271596986
"OTUD6B",-2.32,2.85,-1.34,0.185,0.538,"None","51633","OTU deubiquitinase 6B","NS",0.732828271596986
"SOX6",-2.77,4.84,-1.33,0.185,0.539,"None","55553","SRY-box transcription factor 6","NS",0.732828271596986
"PPM1H",1.88,5.34,1.34,0.185,0.539,"None","57460","protein phosphatase, Mg2+/Mn2+ dependent 1H","NS",0.732828271596986
"SYT4",2.18,7.96,1.34,0.185,0.539,"Endocrine","6860","synaptotagmin 4","NS",0.732828271596986
"THOC3",-2.04,2.72,-1.34,0.185,0.539,"None","84321","THO complex 3","NS",0.732828271596986
"HAND1",5.59,-1.16,1.34,0.185,0.539,"None","9421","heart and neural crest derivatives expressed 1","NS",0.732828271596986
"CLEC10A",-4.67,-1.92,-1.34,0.186,0.54,"Non-endocrine","10462","C-type lectin domain containing 10A","NS",0.730487055782084
"ACOT4",-2.74,0.77,-1.33,0.186,0.541,"None","122970","acyl-CoA thioesterase 4","NS",0.730487055782084
"ADH1C",-5.73,2.11,-1.33,0.186,0.54,"None","126","alcohol dehydrogenase 1C (class I), gamma polypeptide","NS",0.730487055782084
"NFXL1",2.24,3.99,1.33,0.186,0.54,"None","152518","nuclear transcription factor, X-box binding like 1","NS",0.730487055782084
"SYNPO2",-2.89,2.79,-1.33,0.186,0.54,"Non-endocrine","171024","synaptopodin 2","NS",0.730487055782084
